Sensor0,Sensor1,Sensor2,Sensor3,Sensor4
19969,21505,769,20737,19713
19969,21505,10497,20993,20993
20225,21505,-18943,21505,21761
19969,21249,-1023,20736,20737
20225,21505,12289,20737,20737
20481,21505,-19967,21249,22529
20993,21249,-1791,20480,21505
20993,21505,14337,22017,20481
21505,6913,20737,21761,20225
21249,-17663,20481,20993,19969
21249,3073,19969,21505,19969
21249,8705,20737,21505,19969
21505,-18175,20737,22273,19969
21505,769,20737,19713,19969
21505,10497,20993,20993,20225
21505,-18943,21505,21761,19969
21249,-1023,20736,20737,20225
21505,12289,20737,20737,20481
21505,-19967,21249,22529,20993
21249,-1791,20480,21505,20993
21505,14337,269,335,339
333,339,315,336,337
335,339,442,336,339
336,339,253,333,339
335,339,316,334,338
336,339,433,335,340
336,339,244,332,341
335,339,320,333,339
336,339,426,335,340
335,339,240,332,342
336,339,330,332,341
337,339,418,334,341
335,339,241,333,341
336,339,343,332,340
335,339,409,333,341
334,339,242,333,340
334,339,357,334,340
332,339,399,334,339
334,339,243,335,339
333,339,371,335,339
333,339,389,336,339
335,339,244,336,340
336,339,386,334,340
335,339,377,335,343
335,339,246,332,340
333,339,400,335,338
335,339,366,332,340
335,339,246,336,341
335,339,413,332,341
334,338,355,335,339
336,339,247,332,339
332,339,424,335,337
332,339,344,335,338
334,339,249,334,341
336,339,432,334,341
334,338,336,332,340
335,339,253,334,341
335,339,445,334,342
335,339,328,332,342
335,339,257,335,342
334,339,450,334,341
334,339,318,332,341
334,339,260,332,340
333,340,451,335,340
333,339,308,335,340
334,339,264,335,339
335,340,448,335,341
335,340,297,335,340
337,339,267,334,341
335,339,447,334,341
335,339,288,332,342
335,340,275,333,341
333,339,446,334,340
332,339,278,333,342
333,339,280,334,337
333,339,443,336,339
332,339,267,335,339
333,339,285,335,338
335,339,440,336,340
335,339,258,334,344
335,339,294,334,341
334,339,440,334,340
333,338,254,334,343
336,339,302,334,343
334,339,436,333,340
334,339,249,334,342
335,339,308,333,340
333,339,432,333,340
335,339,244,335,339
333,339,315,337,339
332,339,427,335,341
335,339,240,334,336
333,339,326,336,338
331,339,417,335,339
333,339,240,334,339
333,339,337,336,338
333,338,410,335,341
335,338,240,335,338
334,339,350,334,339
334,339,402,336,340
336,339,240,334,340
335,339,365,335,339
337,339,393,335,342
336,339,242,334,341
336,338,380,334,342
336,339,382,335,344
336,339,245,334,342
336,339,396,334,343
336,338,371,334,344
335,339,247,333,341
334,339,410,334,342
335,339,360,334,343
335,339,249,332,340
334,339,423,335,340
335,339,350,333,342
334,339,250,332,339
334,339,431,335,339
333,339,339,333,341
335,338,252,333,339
332,339,440,334,339
334,339,331,334,341
334,338,254,333,338
333,340,447,334,338
334,339,323,334,340
334,338,258,333,338
333,339,448,336,339
333,339,312,334,341
333,339,263,335,339
333,339,449,335,339
333,339,302,335,342
334,339,266,334,338
335,339,448,336,339
334,339,292,335,339
334,339,272,335,337
334,339,447,336,339
336,339,283,335,338
333,339,279,335,337
334,339,444,337,339
336,339,273,335,338
334,338,285,334,338
335,339,441,336,339
336,338,263,334,339
334,339,290,334,338
335,339,437,336,340
337,339,254,332,341
335,339,297,334,341
334,339,435,335,342
337,339,248,334,341
337,339,304,333,340
337,339,431,335,343
337,339,244,333,342
337,339,312,332,341
336,338,427,334,342
339,339,241,334,343
337,339,322,332,343
334,339,423,334,342
337,339,240,333,347
337,339,333,331,341
336,339,414,333,343
336,339,241,332,341
336,339,346,333,341
335,339,407,332,342
335,339,242,333,341
335,339,360,333,342
334,339,396,333,340
334,339,242,333,340
333,339,374,335,338
333,339,385,336,340
335,339,243,335,342
336,339,389,334,340
335,339,375,335,341
336,339,245,335,341
337,339,405,333,343
336,339,365,335,342
337,338,248,332,340
336,339,419,334,343
336,339,355,333,343
337,338,250,332,340
334,339,430,335,340
335,339,345,335,342
336,339,252,334,339
333,339,437,335,339
334,339,335,336,341
335,339,254,335,340
334,339,445,333,340
335,339,326,333,342
338,340,258,332,340
334,339,450,334,339
334,339,315,335,339
333,339,259,334,338
333,339,448,335,339
333,339,304,336,339
333,339,263,335,339
335,339,447,336,340
335,339,295,335,339
336,338,269,335,339
336,339,447,335,341
337,339,286,334,340
338,339,276,334,341
335,338,445,332,341
337,338,277,333,343
338,339,283,333,343
335,339,444,333,342
337,339,268,333,343
337,338,289,332,342
334,339,442,332,341
334,339,259,332,341
335,339,295,331,341
334,339,438,331,341
335,339,252,333,339
334,339,301,331,341
334,339,435,332,339
334,339,246,333,340
334,339,309,333,340
333,339,429,333,340
333,339,240,333,338
334,339,317,336,339
333,339,424,335,339
335,339,239,336,341
336,339,328,336,338
336,339,418,336,344
336,339,240,334,340
336,339,342,333,340
338,339,412,334,341
337,339,241,332,341
337,339,356,333,341
337,339,404,333,342
336,339,243,333,338
336,339,370,333,339
335,339,392,332,340
