Sensor0,Sensor1,Sensor2,Sensor3,Sensor4

492,493,492,492,413
491,492,492,494,377
491,494,492,33,492
494,491,492,556,491
494,493,492,453,491
493,491,493,399,491
493,491,1,492,636
492,492,492,494,623
492,494,491,492,556
491,494,493,492,453
491,493,491,493,399
491,493,491,494,369
491,492,491,491,371
492,494,493,494,380
490,493,490,492,403
490,494,492,493,459
490,492,491,492,520
490,493,491,491,601
492,494,491,492,636
490,494,493,494,632
491,492,492,492,606
492,493,492,495,509
491,494,492,493,421
491,493,492,493,384
490,493,491,492,369
491,494,492,492,373
491,493,492,491,386
492,495,491,492,428
491,493,490,492,485
491,493,490,492,552
489,494,490,493,621
491,494,491,492,638
490,494,493,494,628
489,494,493,495,571
491,494,492,493,464
491,494,491,493,404
491,494,492,494,368
491,493,491,492,370
492,493,490,493,378
492,492,491,493,399
491,492,491,493,451
491,494,491,492,514
490,492,491,494,592
492,494,491,494,636
491,494,493,493,635
492,494,492,491,616
492,495,493,495,521
491,493,493,493,430
492,493,492,493,388
492,493,491,493,369
491,492,492,494,373
491,493,492,493,382
492,495,491,492,420
490,492,492,492,479
491,493,492,493,544
491,494,493,493,619
491,494,492,492,638
492,494,493,493,628
490,493,491,492,581
491,494,492,493,474
492,494,492,492,407
491,493,492,494,372
491,492,492,494,368
490,494,493,493,377
492,493,492,492,397
490,492,491,493,443
491,494,492,493,506
490,493,491,492,580
492,493,491,492,632
491,494,493,493,634
491,492,491,492,622
492,496,492,495,533
491,494,493,494,436
491,492,492,493,393
491,493,490,492,369
492,494,492,492,373
490,492,492,494,382
492,494,491,492,413
492,493,491,492,471
491,493,491,492,533
491,494,492,494,610
490,492,490,492,638
492,493,492,493,630
490,494,494,494,589
490,494,493,493,489
491,494,492,493,412
491,493,492,494,377
492,494,491,494,367
490,494,491,493,374
491,492,492,493,388
491,491,491,494,436
491,492,491,492,497
491,492,492,494,568
492,492,490,493,629
491,494,492,492,637
492,494,491,492,624
493,495,491,492,546
491,494,493,493,445
490,493,492,493,395
491,493,491,493,366
491,493,492,495,370
489,493,492,494,380
490,493,490,492,406
490,493,492,493,463
491,494,492,492,524
491,494,491,491,606
491,494,491,493,637
491,493,491,493,631
491,492,493,493,598
490,492,492,494,500
491,494,492,493,415
490,493,493,493,380
490,492,493,495,370
490,493,492,491,372
491,492,492,492,387
490,494,491,494,430
491,493,491,492,490
491,493,491,493,558
491,492,490,493,625
491,495,492,491,636
490,493,492,495,628
493,494,491,494,561
491,495,493,494,456
491,494,492,493,402
491,494,492,493,367
491,493,492,491,371
492,493,492,493,380
492,493,490,492,400
491,492,491,493,456
491,492,491,493,516
491,492,490,493,598
491,494,491,494,636
490,494,491,493,632
492,495,492,492,609
491,495,493,493,515
492,494,493,493,424
492,493,492,493,385
493,493,491,492,370
491,494,492,493,372
490,493,492,494,383
490,492,492,494,424
490,492,491,491,483
491,493,492,493,551
490,491,490,493,620
491,494,492,492,638
492,494,491,493,628
493,494,491,492,575
491,494,493,494,468
492,494,492,493,406
491,494,491,493,368
491,492,491,493,368
490,493,493,494,379
490,493,493,493,399
491,492,490,492,448
490,493,491,492,509
491,492,492,492,588
492,494,491,491,633
491,492,491,493,634
492,491,490,491,618
491,495,491,494,526
492,494,492,493,432
492,493,492,493,389
490,493,493,494,370
