Sensor0,Sensor1,Sensor2,Sensor3,Sensor4

9492,493,477,490,493
491,492,541,491,492
492,493,616,489,492
492,494,636,491,494
491,491,628,493,494
491,2,493,477,490
493,491,492,541,491
492,492,493,616,489
492,492,494,636,491
494,491,491,628,493
494,491,491,582,493
494,492,493,480,491
493,492,492,410,491
493,491,492,376,491
495,491,494,367,490
493,493,494,376,490
494,493,492,393,490
493,491,493,444,491
493,492,493,504,491
493,492,494,577,492
494,491,492,632,492
494,491,493,633,492
493,492,494,622,491
496,494,495,536,491
494,493,493,439,491
493,492,493,396,490
493,493,494,369,490
493,493,493,372,491
494,493,492,383,490
491,490,494,414,491
494,492,493,468,490
492,491,492,533,491
493,490,492,609,493
493,491,493,636,491
492,492,491,630,492
492,492,495,587,493
495,492,492,491,491
493,491,493,415,491
494,493,492,381,490
494,494,493,367,490
493,492,491,376,492
494,493,493,388,489
493,491,493,438,492
493,491,492,498,492
493,491,493,563,490
494,491,492,630,491
494,492,493,634,492
493,491,492,624,491
495,493,492,552,492
495,492,492,449,491
494,492,492,400,492
494,493,494,369,489
493,491,492,368,491
495,494,492,379,491
492,491,494,405,490
492,492,493,461,490
493,492,494,524,491
492,490,492,603,490
494,490,494,635,490
494,491,492,632,492
494,490,491,600,493
494,491,492,504,492
493,492,493,420,491
493,491,493,385,491
495,493,494,367,489
493,493,493,374,490
494,492,493,386,489
494,494,493,429,491
492,491,492,490,491
493,492,493,555,492
493,491,492,625,492
493,490,493,635,492
492,492,494,623,490
492,492,495,567,492
495,492,493,459,492
494,491,492,404,491
493,493,493,371,490
494,492,491,370,491
495,492,491,378,492
492,492,495,400,493
493,490,491,455,490
493,491,492,516,491
492,490,493,591,491
492,490,493,633,489
493,492,492,632,492
493,493,493,609,490
493,491,493,516,491
494,492,493,428,491
494,492,491,390,492
496,492,491,370,490
493,491,493,373,493
492,490,492,384,490
495,491,494,422,490
492,491,493,482,491
493,491,493,545,490
493,492,493,617,490
492,491,494,635,491
495,492,491,624,490
492,492,492,577,493
494,491,492,472,491
494,491,492,408,491
493,492,492,374,490
493,492,493,366,490
495,490,492,378,490
493,492,493,397,490
493,492,492,448,491
493,491,493,507,491
492,491,494,584,491
494,491,494,631,490
493,491,493,632,492
492,490,493,616,493
493,491,493,529,491
494,493,493,436,491
493,491,493,393,492
495,490,491,369,490
494,493,492,373,491
494,491,491,383,491
495,492,491,416,491
494,492,493,473,491
493,491,492,537,492
494,493,492,613,492
492,492,494,636,491
493,492,494,627,490
494,493,495,583,493
494,491,493,485,491
494,492,492,412,491
493,492,492,378,492
495,492,492,369,492
493,490,492,376,492
493,493,493,393,490
491,490,492,441,490
494,492,492,501,491
492,491,493,571,490
492,491,494,629,490
493,492,492,633,491
491,492,491,623,491
495,491,494,540,491
494,492,493,444,492
494,492,492,398,493
493,490,492,370,494
492,491,493,370,491
494,492,492,380,490
493,492,491,411,492
493,492,493,468,491
493,492,493,529,491
494,492,492,607,491
495,493,494,636,490
493,490,493,629,491
494,492,494,592,492
493,492,493,496,492
493,492,492,416,491
493,492,494,383,492
495,491,495,368,490
494,490,492,373,491
494,493,492,390,490
494,492,491,435,491
493,492,492,493,491
492,491,493,560,492
492,490,492,626,491
494,492,493,634,490
492,492,494,622,490
492,492,494,556,491
493,492,493,454,491
493,492,492,402,492
494,493,492,371,491
492,492,494,371,492
493,491,492,380,492
493,490,491,404,492
493,491,492,460,490
493,492,493,521,491
493,491,491,600,492
492,493,494,637,491
494,493,493,632,492
495,493,491,603,491
492,492,493,508,491
494,492,492,420,491
493,492,492,385,492
493,490,492,368,491
492,491,493,372,491
492,492,491,386,491
495,492,494,428,490
493,491,491,486,491
492,492,492,553,490
493,492,492,622,490
494,491,491,636,492
494,491,491,624,490
492,493,492,569,493
494,493,493,463,491
493,491,492,405,491
492,492,494,370,490
492,492,493,368,489
494,491,493,378,490
494,493,492,399,491
492,491,492,454,491
494,492,493,515,491
493,490,491,589,492
493,490,493,634,491
495,491,494,631,491
495,491,491,614,490
492,493,494,522,491
494,492,492,431,491
493,492,492,391,492
493,491,492,371,491
495,491,493,372,490
493,490,492,384,492
494,491,492,422,491
492,491,491,480,491
493,491,492,542,491
494,492,492,618,490
493,492,494,637,492
493,491,492,628,490
494,494,493,581,491
495,493,493,476,491
494,492,493,409,490
