Sensor0,Sensor1,Sensor2,Sensor3,Sensor4

5,491,495,554,491
493,491,492,455,492
494,491,491,44492,494
450,490,493,491,492
512,490,493,492,493
589,490,492,492,492
641,491,493,493,494
5,395,488,492,492
494,450,490,493,491
492,512,490,493,492
493,589,490,492,492
492,641,491,493,493
494,638,491,493,491
494,621,492,493,491
494,526,491,494,492
493,429,490,494,492
493,388,491,494,491
495,365,490,494,490
493,368,491,494,492
492,381,491,495,491
491,418,491,494,491
492,476,491,493,492
494,543,491,492,491
492,622,490,492,495
494,642,490,493,493
495,634,489,494,492
495,585,490,495,494
492,478,491,494,492
493,408,490,493,491
493,367,491,495,491
492,366,491,492,490
492,373,492,492,490
492,389,490,495,493
492,442,491,493,491
492,505,491,493,492
494,578,489,492,493
494,639,491,494,492
492,641,491,494,492
491,626,489,492,492
495,538,491,493,493
493,436,491,492,492
493,389,490,492,490
493,364,492,492,491
494,366,490,492,492
492,378,491,494,492
494,408,489,493,491
492,469,489,493,492
493,533,490,494,491
492,616,491,495,491
492,642,490,494,494
493,635,492,492,491
492,595,490,495,494
493,491,491,493,493
493,411,490,492,493
493,375,489,493,489
493,363,491,493,492
492,374,490,492,491
494,387,491,494,490
493,434,491,493,491
493,497,491,490,492
492,566,492,492,489
492,634,491,495,491
494,641,489,494,490
492,628,489,494,494
494,556,490,494,492
493,449,491,494,492
492,395,490,492,492
495,367,491,494,490
493,366,489,494,490
493,374,490,492,491
493,401,490,492,491
493,459,490,493,492
492,524,491,492,493
493,608,492,492,490
494,643,492,494,492
492,638,492,494,491
492,606,493,494,490
492,506,491,494,491
493,416,491,492,491
492,380,491,492,490
494,362,490,491,493
493,370,490,493,492
493,382,489,494,493
493,426,490,492,491
493,488,491,493,492
493,557,489,492,491
492,629,491,492,490
494,642,491,492,491
494,630,489,489,493
492,572,492,494,492
494,461,491,494,491
492,399,490,493,492
493,366,489,492,492
492,367,491,494,491
491,372,489,492,492
491,399,492,493,492
494,452,490,493,491
493,514,491,492,490
494,595,491,491,490
494,639,490,493,491
493,639,490,493,494
493,617,492,492,490
492,520,490,495,493
493,425,490,494,491
493,387,491,494,491
491,367,492,493,493
492,370,491,492,492
493,379,491,494,493
491,417,490,492,492
494,479,489,491,490
494,546,488,492,491
494,622,490,493,491
493,645,490,493,492
494,632,489,494,491
492,583,492,494,491
493,475,491,493,491
492,405,490,493,493
492,369,489,492,491
495,366,492,493,490
493,372,489,494,492
493,393,489,494,492
493,445,490,494,491
492,505,490,493,491
493,584,491,493,492
494,639,491,493,492
494,638,490,490,494
494,623,490,493,492
495,536,490,494,492
493,434,490,494,491
493,391,490,494,490
493,363,490,494,491
492,368,491,494,491
493,379,492,492,491
492,410,491,493,491
492,471,490,493,492
492,538,491,494,490
494,615,489,493,493
494,644,490,494,492
492,637,491,494,492
494,589,490,492,492
493,489,491,493,491
493,409,491,494,491
492,372,491,492,492
493,364,490,491,492
494,372,491,495,491
491,386,489,493,492
492,438,491,492,492
492,500,489,494,492
492,573,491,495,491
492,637,491,494,491
493,641,491,494,493
492,629,491,492,491
494,551,491,493,492
493,444,490,491,493
494,393,490,493,492
494,366,489,493,493
494,364,490,492,492
492,378,491,490,492
494,403,492,493,490
492,463,491,493,491
491,526,491,492,490
492,607,490,494,492
493,641,488,492,493
492,637,491,492,492
494,601,489,495,493
493,502,490,494,492
493,417,491,493,490
494,376,490,494,492
491,365,490,493,493
492,369,491,491,490
493,381,490,492,491
494,430,489,491,491
493,493,489,493,491
492,560,491,493,493
493,632,490,492,492
494,641,492,494,491
492,632,492,494,490
492,566,492,493,491
492,458,490,493,492
492,397,490,492,491
492,368,492,495,492
494,365,489,493,493
493,375,490,493,493
493,400,490,494,490
493,453,490,493,491
493,518,489,491,491
494,600,492,493,489
492,640,490,492,492
494,637,490,491,492
495,615,491,493,494
493,515,491,494,491
493,423,492,494,492
493,383,489,495,492
493,366,490,494,491
492,371,491,494,490
492,380,488,493,493
493,420,490,492,490
493,484,490,493,490
493,549,489,492,492
495,624,490,494,493
494,645,491,494,490
494,630,490,495,493
492,582,490,493,491
493,470,490,494,491
492,404,491,493,491
493,368,492,491,490
493,366,490,494,491
494,372,489,492,492
491,397,492,492,492
493,446,489,491,492
492,510,490,494,494
491,589,490,492,490
493,637,491,494,491
493,641,489,494,492
494,621,492,493,490
494,528,490,492,493
