Sensor0,Sensor1,Sensor2,Sensor3,Sensor4

4493,492,410,490,492
492,494,465,490,493
491,494,523,490,494
4,3,1,494,373
492,493,491,494,382
491,495,493,492,410
490,492,492,494,465
490,493,491,494,523
490,494,493,494,601
490,493,492,493,635
491,494,492,492,628
491,495,493,495,594
489,495,491,493,505
491,494,492,493,420
491,494,492,493,386
491,493,490,494,370
491,493,492,494,379
492,494,492,494,389
489,493,491,493,432
491,493,493,493,489
490,493,493,493,556
491,493,492,492,622
491,494,492,494,633
491,493,491,494,624
491,494,494,493,562
491,494,492,493,461
491,494,492,494,405
491,493,493,492,376
492,496,493,494,374
491,493,491,493,380
491,494,492,492,406
491,495,492,492,456
491,493,492,493,516
492,494,490,492,589
489,493,494,494,631
491,493,492,492,631
492,493,493,495,607
490,492,493,495,520
491,494,492,493,430
491,495,491,493,391
490,494,494,494,372
491,493,492,492,377
491,495,491,492,386
492,494,490,492,424
492,493,491,493,480
491,494,492,493,544
490,494,491,492,618
490,493,493,494,634
490,494,493,493,626
491,495,494,493,578
492,494,492,493,473
490,494,493,494,410
491,494,491,493,375
493,494,491,494,370
491,493,493,495,379
491,493,492,495,397
490,495,491,492,448
489,493,492,493,508
491,493,491,492,579
490,494,494,493,631
491,494,492,492,631
492,494,491,494,615
489,493,492,492,532
491,493,493,493,437
491,493,491,493,394
490,492,491,493,370
491,492,492,494,374
492,494,490,492,383
489,493,493,492,414
491,492,492,492,472
491,493,492,493,534
491,493,492,492,610
492,494,492,492,634
490,492,491,494,623
491,494,493,493,583
490,493,492,494,487
490,494,492,494,415
490,493,492,493,381
490,493,494,493,370
491,492,493,491,380
491,493,493,493,391
492,494,491,492,439
490,493,491,492,499
491,493,490,493,564
490,494,492,492,624
489,492,492,493,632
492,493,492,493,620
490,494,495,493,548
490,494,493,493,449
491,494,491,492,399
490,494,491,492,373
489,493,492,493,372
492,493,491,492,381
491,492,491,493,407
490,492,491,493,465
490,493,491,493,523
490,493,490,492,601
492,493,493,492,634
491,494,492,491,627
492,494,491,492,598
493,495,491,491,503
491,493,492,493,420
492,493,492,492,387
492,495,491,493,369
491,493,493,494,376
490,493,493,493,389
490,493,490,492,431
491,493,492,493,490
491,492,491,494,556
491,494,490,491,621
492,493,491,493,632
492,492,491,493,623
491,494,494,493,560
492,493,493,492,461
492,494,492,493,403
490,493,493,494,371
489,492,493,493,374
490,492,490,492,379
491,494,492,491,403
489,492,491,492,457
491,493,491,492,514
491,493,491,492,589
492,493,491,493,631
491,492,491,491,630
492,493,493,494,607
493,494,490,493,517
492,494,493,493,429
491,494,493,492,392
492,495,493,492,370
491,493,492,493,376
493,493,493,493,387
491,492,491,492,422
491,493,491,492,480
490,493,490,493,544
490,494,488,491,616
489,494,493,493,633
491,492,491,492,625
492,495,492,491,576
492,495,492,492,473
492,494,492,493,410
491,493,491,492,375
493,493,493,492,372
490,492,491,493,378
490,493,491,494,396
489,492,492,493,448
490,492,491,492,507
492,493,491,492,578
490,494,491,493,629
490,494,490,492,629
492,494,491,493,616
493,494,491,493,533
492,494,492,493,438
491,493,492,493,397
491,495,491,494,370
491,493,493,493,374
491,494,492,493,385
491,494,492,493,414
491,493,492,492,473
491,493,491,493,534
492,493,490,492,608
492,494,491,493,632
491,492,492,493,624
492,494,491,491,582
491,493,493,493,488
492,494,492,493,414
491,493,492,492,380
490,494,493,492,371
491,494,492,492,379
492,493,492,493,389
492,494,491,492,440
490,493,492,492,499
492,493,491,493,563
491,492,491,494,624
490,492,492,492,632
492,493,493,492,620
491,493,491,494,545
492,494,492,493,447
492,495,492,492,399
492,494,491,492,374
490,494,492,493,371
491,493,492,492,383
492,495,491,494,407
490,492,491,493,462
491,493,492,493,523
490,493,491,492,601
493,494,493,492,633
490,493,493,494,629
492,493,490,491,595
493,494,491,493,501
492,494,493,493,420
492,493,491,492,386
491,495,491,493,369
489,494,491,492,378
490,493,492,493,388
490,493,494,492,432
490,494,492,493,490
491,492,491,494,555
491,494,491,495,620
490,493,491,493,632
491,491,491,493,620
491,493,492,494,561
491,493,493,493,462
492,494,492,493,404
491,493,491,493,374
490,494,492,492,374
491,494,492,492,381
492,494,491,492,403
490,493,492,492,457
491,493,492,493,515
490,492,491,493,591
492,493,491,494,631
490,493,493,494,628
489,493,492,494,608
492,494,490,493,516
491,494,493,493,428
492,492,492,492,391
491,495,493,492,373
491,494,491,492,376
492,493,493,493,386
490,493,490,492,422
490,493,492,493,482
491,492,490,493,543
490,492,492,494,613
489,493,493,493,633
491,492,491,492,624
492,495,492,495,573
490,494,492,493,473
492,494,493,492,410
492,494,492,493,375
492,493,493,493,373
491,493,492,494,380
491,494,492,494,399
489,493,492,493,448
491,493,492,492,507
490,494,493,493,579
490,494,491,493,629
490,494,491,492,629
489,493,493,494,616
493,493,490,492,530
492,494,492,492,437
492,493,491,493,397
491,495,491,494,370
490,494,491,492,375
492,494,493,492,386
491,494,493,492,417
490,494,492,492,472
490,493,490,493,534
492,493,490,492,608
489,493,493,494,634
491,492,491,494,624
490,493,492,495,583
491,493,493,493,489
492,494,492,493,415
491,493,492,493,379
490,494,494,492,374
491,495,491,492,379
492,494,491,492,394
492,494,491,493,441
490,492,492,492,499
491,492,493,492,568
491,492,491,494,625
490,493,492,493,631
490,494,494,493,620
490,493,490,493,545
491,495,493,493,447
491,493,491,492,400
492,494,491,491,373
492,494,491,492,372
491,492,491,492,383
491,494,491,493,406
490,494,492,492,465
490,492,492,494,524
490,492,492,493,600
490,494,492,493,634
490,492,491,495,628
492,494,491,495,592
490,493,491,493,501
492,494,493,493,420
492,494,492,493,384
491,493,492,494,371
490,494,490,492,379
490,494,493,493,388
492,493,491,493,435
490,493,491,493,490
490,494,491,492,556
491,494,491,495,621
490,493,490,493,632
492,494,493,492,623
490,492,491,494,561
491,494,492,493,458
491,494,491,493,405
491,493,491,492,373
490,493,493,492,371
490,492,492,492,383
491,494,491,491,406
492,494,491,492,456
491,494,492,493,515
491,492,490,492,590
490,495,493,492,631
490,493,492,494,628
490,493,492,493,606
490,494,494,494,517
490,494,493,493,430
492,494,492,492,391
492,493,492,495,370
492,494,491,493,375
493,493,491,493,385
492,492,491,493,423
490,493,492,493,482
491,493,491,492,546
491,494,493,494,616
490,494,493,492,634
491,494,493,492,624
491,495,492,495,573
490,495,492,492,473
491,494,492,494,410
491,492,490,493,375
493,492,490,493,369
491,492,492,494,381
491,494,491,494,399
489,493,491,492,449
491,493,492,493,509
490,494,493,492,580
490,495,493,491,629
491,494,491,492,630
489,493,493,493,614
493,494,491,493,530
491,494,492,493,436
491,493,491,493,394
490,493,494,495,370
490,494,492,493,374
492,495,493,492,385
491,492,491,494,419
491,494,491,493,474
491,493,491,492,534
491,493,491,493,609
489,493,493,494,634
491,492,493,491,626
492,492,492,495,582
490,493,493,494,487
492,494,491,493,415
490,493,491,493,380
491,494,493,491,369
490,493,492,492,380
491,493,491,492,395
493,493,490,492,440
491,493,492,493,501
491,493,492,492,568
491,492,490,494,625
491,494,490,493,633
490,494,493,492,620
490,495,493,492,545
491,494,493,493,447
490,493,492,492,400
492,494,493,494,370
490,493,492,494,372
490,492,492,494,381
490,493,492,494,407
490,493,492,493,467
490,492,491,493,524
491,493,491,492,604
490,494,492,492,635
491,493,491,492,627
492,493,491,494,594
490,494,492,494,500
492,494,493,493,419
490,493,492,494,385
490,492,491,495,371
490,493,493,493,377
490,494,493,493,389
491,491,490,492,434
491,494,491,493,491
490,494,491,492,557
491,493,491,492,623
491,493,492,493,631
490,494,492,492,623
490,492,492,495,562
492,495,492,494,458
491,493,492,494,406
491,494,493,493,374
490,495,493,495,371
490,493,491,492,382
492,494,493,494,404
492,492,491,493,458
491,493,491,492,516
490,492,491,493,589
491,494,492,492,633
490,493,493,493,628
491,492,494,492,608
490,494,494,493,517
491,495,493,493,428
491,495,491,492,392
492,493,492,495,372
491,492,490,493,376
490,494,493,494,385
490,491,491,495,425
490,492,491,493,482
491,492,493,493,546
491,492,493,492,617
