Sensor0,Sensor1,Sensor2,Sensor3,Sensor4

492,494,492,493,391
491,494,495,494,373
491,495,492,60,492
495,491,492,557,492
493,492,494,456,491
493,491,492,402,490
494,492,492,375,490
2,493,491,492,620
492,495,491,492,557
492,493,492,494,456
491,493,491,492,402
490,494,492,492,375
490,492,492,494,373
491,492,494,492,381
491,495,494,493,407
490,494,492,493,459
491,494,491,492,518
491,493,492,494,594
490,493,491,493,631
491,493,492,493,626
491,492,493,495,602
491,495,491,492,513
491,494,492,493,425
492,493,491,493,390
491,494,494,493,372
491,495,492,491,378
491,493,492,494,387
490,491,489,492,427
491,493,494,493,486
491,492,491,493,548
491,491,491,494,616
491,494,493,494,633
492,493,491,494,623
492,495,493,494,568
492,493,493,493,468
491,494,491,492,408
492,494,491,492,375
493,494,491,493,372
492,493,493,492,382
491,492,492,493,403
491,494,491,493,451
491,493,492,492,509
490,493,492,493,583
489,493,493,493,629
491,492,492,492,629
492,493,493,495,611
493,495,491,492,524
493,494,492,492,432
492,493,492,493,393
491,495,492,491,369
490,493,492,492,375
492,493,493,493,386
490,494,493,492,421
491,494,491,492,476
491,492,490,493,539
491,494,491,491,612
490,494,493,493,633
491,492,491,494,623
491,493,491,495,578
491,493,493,493,481
491,493,491,492,415
492,493,492,492,378
490,492,491,493,371
492,495,491,491,380
492,494,491,492,397
492,493,491,493,444
491,492,492,493,502
492,493,491,492,573
490,494,491,494,627
490,493,492,493,629
491,494,493,493,617
490,494,491,493,535
492,494,493,492,440
491,493,491,493,398
492,493,490,491,373
493,493,490,493,373
491,491,492,493,384
491,495,492,493,410
491,493,491,492,470
491,493,492,494,530
491,494,492,493,606
491,494,492,492,633
491,494,492,493,627
490,494,493,495,588
494,495,491,494,491
491,493,491,493,416
492,493,490,493,380
491,493,491,494,370
489,493,491,492,379
492,494,493,493,391
493,492,492,493,439
490,493,492,492,496
491,494,492,492,561
491,491,491,491,624
490,495,491,493,630
492,493,492,492,621
491,492,492,494,549
491,494,492,493,451
491,493,491,493,401
