Sensor0,Sensor1,Sensor2,Sensor3,Sensor4

9,493,492,494,561
491,493,493,493,461
492,493,492,2,494
619,490,493,491,493
632,491,494,492,492
619,491,493,492,494
561,491,493,493,493
461,492,493,492,493
406,491,494,493,492
373,493,493,493,492
374,491,492,491,493
380,492,494,491,491
406,493,493,491,492
456,492,494,491,492
514,491,494,493,493
588,492,491,491,492
632,492,494,493,493
628,490,494,493,495
607,491,494,493,493
518,492,493,492,493
428,492,495,493,492
392,491,494,491,495
373,492,494,490,493
375,492,492,491,493
386,492,493,490,492
425,491,494,492,493
481,491,492,492,492
547,492,493,492,494
614,490,494,492,493
634,491,492,491,492
624,492,495,493,491
576,491,494,493,493
474,491,494,492,493
409,491,493,492,492
374,493,493,491,493
370,491,492,492,494
379,490,493,491,491
400,492,492,493,493
449,492,493,491,492
505,491,493,492,492
579,490,494,492,492
629,492,493,491,491
628,490,493,493,493
615,493,492,494,493
530,492,494,493,493
435,492,494,494,493
394,491,492,492,495
371,491,493,489,493
374,491,494,494,491
384,492,491,491,490
417,491,494,491,492
474,491,493,492,492
534,492,492,490,492
608,492,492,493,492
633,491,492,492,494
624,492,493,491,491
581,490,494,494,493
485,491,493,492,493
415,491,494,492,492
377,491,492,491,492
372,492,493,492,493
379,490,493,490,492
392,492,492,491,493
440,491,492,491,492
500,491,492,491,491
567,490,492,492,494
628,491,493,490,492
631,491,495,492,491
619,491,495,493,492
546,493,494,492,493
445,492,493,492,492
399,492,493,494,493
372,493,491,492,493
370,490,492,492,492
381,490,492,492,492
409,491,493,491,492
464,491,494,491,493
524,490,494,490,493
600,491,495,491,491
634,492,493,491,493
626,492,491,490,493
593,493,495,493,492
501,492,493,491,493
420,491,493,491,492
383,491,492,493,494
371,490,494,493,492
379,491,494,492,493
387,491,492,492,492
435,491,493,491,493
492,492,493,491,492
555,492,492,490,493
620,490,491,491,493
632,492,494,491,492
619,490,492,494,493
559,493,494,493,493
457,492,494,493,493
403,492,494,492,492
375,492,495,491,492
373,492,494,492,493
381,492,492,491,492
406,491,494,491,493
456,492,493,492,493
515,490,492,492,493
592,490,492,492,493
630,492,492,492,492
629,492,492,492,494
603,493,493,491,492
513,492,493,492,492
427,492,495,491,493
390,492,494,493,492
369,491,492,492,492
378,492,493,492,493
386,490,492,493,493
426,491,493,493,492
484,491,493,491,493
545,491,494,490,492
618,490,492,493,494
633,492,492,491,493
621,491,492,491,493
572,492,493,493,493
471,492,493,492,492
410,492,494,493,493
375,490,493,491,493
371,492,495,492,492
381,492,494,492,491
402,492,493,491,492
451,491,492,491,492
507,491,492,491,492
582,491,494,491,493
628,491,493,492,493
628,490,493,494,493
613,490,493,492,493
526,492,494,495,493
434,491,492,491,493
394,493,494,491,491
372,492,493,491,493
374,491,492,491,493
386,491,494,492,494
416,491,493,491,493
477,491,493,492,493
536,491,493,493,493
610,490,493,493,492
634,491,493,491,491
625,491,493,492,494
581,493,494,492,493
482,492,494,493,492
412,492,493,492,494
376,491,492,492,495
371,491,493,491,492
379,492,494,493,492
395,492,491,491,493
444,491,493,492,492
501,491,493,492,492
570,492,493,491,492
627,491,494,492,493
629,491,492,492,492
620,492,492,492,494
539,492,493,492,494
443,491,493,493,493
399,491,491,490,493
372,490,493,492,491
372,490,490,492,492
384,492,494,490,491
412,492,494,492,492
467,491,493,491,492
526,491,491,492,491
604,492,492,494,492
632,492,492,491,493
627,491,493,492,493
590,491,495,493,492
497,492,495,493,493
417,492,493,493,493
383,493,494,495,494
372,491,492,491,493
375,491,493,492,494
388,489,492,492,494
435,490,493,491,492
493,491,493,493,493
559,491,491,491,492
625,492,494,491,491
632,492,493,491,492
620,492,493,491,494
556,491,493,492,493
455,492,493,493,493
404,491,492,492,494
371,491,492,492,494
372,491,493,493,493
383,491,493,493,492
404,491,492,491,492
459,491,492,492,493
518,491,492,490,492
595,493,493,490,494
631,491,491,493,494
627,490,493,493,491
604,491,494,493,494
511,492,494,492,493
424,492,494,492,492
389,492,494,494,492
372,492,495,491,494
377,490,493,491,492
387,493,493,493,493
429,491,492,491,492
484,491,492,491,493
547,490,492,492,494
616,493,492,490,493
633,491,494,493,494
621,491,492,493,492
571,493,494,492,492
467,492,493,493,492
408,491,493,492,492
374,493,493,492,492
372,491,492,492,493
381,491,493,492,495
400,490,492,493,493
451,490,492,492,493
510,490,493,492,494
583,491,492,492,491
632,492,493,493,494
630,492,492,490,493
612,493,493,492,494
524,492,493,493,493
434,491,494,493,492
393,491,493,494,492
374,492,493,493,493
377,492,494,491,492
387,491,494,492,491
421,491,492,492,493
477,491,492,491,492
539,490,492,494,492
612,492,492,492,493
633,491,493,493,494
623,491,493,493,495
579,490,493,494,493
482,492,493,492,493
412,491,492,492,494
377,491,495,492,492
372,492,493,491,492
379,492,493,492,493
396,490,493,492,492
443,491,492,492,493
504,491,492,492,494
572,490,493,493,493
628,491,494,492,492
631,491,494,492,495
615,491,495,492,492
538,491,493,493,494
443,491,493,492,493
397,493,492,492,493
371,492,491,494,495
376,493,494,491,494
384,491,493,491,492
413,492,494,491,493
470,491,493,492,492
530,491,494,491,491
606,491,493,492,492
634,490,494,492,492
624,492,492,491,493
588,491,495,492,494
492,492,493,491,493
416,491,493,492,494
381,490,492,491,492
372,493,494,492,491
379,491,492,492,494
394,492,494,491,491
438,492,494,492,492
495,492,493,491,493
562,490,493,493,493
623,490,492,491,492
632,492,493,493,493
621,490,493,493,494
553,491,494,494,493
453,491,493,492,493
401,492,494,491,492
370,490,493,494,493
373,492,492,490,493
382,491,492,491,493
405,490,492,492,493
461,490,492,492,492
521,492,493,492,493
597,492,492,491,493
635,492,494,491,492
629,493,493,490,491
601,493,494,491,492
508,492,493,492,492
422,492,493,493,492
388,491,492,491,495
371,490,493,492,493
377,490,493,493,493
388,489,492,490,493
429,491,493,492,493
487,490,492,492,492
553,493,493,491,492
620,493,493,491,493
631,491,492,492,492
623,492,495,492,495
566,491,494,492,493
464,491,493,492,494
407,492,494,494,492
374,491,494,492,492
372,492,493,491,491
380,490,493,492,491
403,493,493,493,493
453,490,493,491,493
512,491,491,491,494
585,490,492,494,494
631,490,492,491,493
628,492,494,490,492
608,491,492,491,493
523,492,495,492,493
431,492,494,491,492
393,492,493,491,494
373,490,494,491,493
375,491,495,491,491
387,489,491,492,495
423,491,492,492,493
479,491,493,492,493
541,491,491,491,495
616,491,493,490,494
633,490,493,491,493
624,492,492,491,493
577,493,493,491,493
478,492,494,492,493
411,491,494,492,493
379,490,492,493,493
371,492,493,491,492
382,492,494,491,492
400,492,494,491,492
446,491,494,491,493
504,490,493,490,492
575,492,494,492,493
629,490,490,491,494
630,490,493,492,493
617,490,494,494,494
535,492,494,492,493
440,491,494,492,493
395,491,492,491,492
374,492,493,491,492
375,492,492,491,492
383,492,492,494,492
415,491,492,491,492
470,491,493,491,492
530,490,493,493,494
608,490,493,492,492
634,492,493,493,491
625,492,493,492,495
585,492,493,491,493
491,493,494,492,494
415,493,493,492,494
380,492,492,491,493
370,491,493,492,494
377,492,492,490,492
393,490,493,493,492
438,491,493,492,493
498,490,492,490,493
565,492,493,489,492
626,492,493,494,492
632,492,492,492,493
618,492,494,493,491
546,491,494,493,493
450,492,493,491,493
400,491,493,493,493
371,493,492,492,492
375,492,494,491,493
381,490,494,491,492
409,492,493,490,492
464,492,493,491,492
521,491,491,492,493
597,491,495,491,492
633,490,493,492,492
625,492,493,493,493
597,491,494,493,492
504,492,494,493,492
421,492,495,493,494
386,491,494,490,492
371,491,494,492,492
375,491,492,492,493
388,491,491,491,493
431,491,492,491,493
489,490,493,491,493
555,490,493,490,493
619,491,493,492,492
634,492,493,490,493
623,493,494,490,492
565,493,494,493,493
461,492,491,491,493
406,492,495,491,494
371,490,492,492,494
373,490,493,493,492
383,491,493,493,492
404,491,494,492,493
455,491,493,491,493
515,491,493,492,493
589,492,493,491,494
631,491,492,492,493
628,490,492,492,494
609,493,495,492,494
519,492,495,492,493
428,492,494,493,492
392,492,495,493,492
375,492,494,490,492
376,492,494,493,493
386,491,492,491,493
426,491,494,492,493
480,491,492,492,493
544,490,492,492,493
614,490,493,493,492
632,491,492,492,492
625,492,492,491,495
573,493,494,492,492
474,492,493,492,492
411,492,492,490,492
374,493,492,490,493
372,491,494,490,494
380,491,492,491,491
399,493,493,493,493
448,490,493,491,493
508,491,493,492,491
578,492,492,492,495
628,492,492,491,494
631,492,494,492,494
614,491,492,490,496
531,492,492,493,493
439,492,493,493,492
396,493,494,494,494
373,491,492,491,493
373,492,495,492,492
385,491,494,490,491
417,492,491,491,491
473,490,493,493,493
533,491,492,490,492
611,491,495,492,493
632,490,493,493,493
625,490,494,494,494
584,490,494,493,492
486,491,494,493,493
414,491,494,492,492
378,490,492,491,492
371,492,492,491,494
379,491,492,491,493
391,492,492,491,492
441,491,494,491,493
501,491,493,491,492
566,490,493,493,493
627,491,494,492,492
632,492,492,491,492
619,490,493,492,494
546,492,494,492,494
448,492,493,491,493
398,492,493,492,494
371,491,493,492,494
374,490,493,490,492
382,491,493,493,493
412,491,490,490,493
466,491,493,491,492
524,491,493,490,492
603,492,493,490,493
633,492,492,490,492
627,491,494,492,495
593,491,495,491,492
502,491,493,492,493
419,491,493,493,493
387,491,493,493,493
372,491,493,491,494
379,492,494,491,493
389,490,492,490,492
433,491,493,491,493
491,491,492,491,493
555,490,492,491,492
622,492,491,492,493
634,492,491,490,493
622,492,495,494,492
561,492,495,493,493
460,492,493,492,493
403,492,493,493,493
374,493,493,493,493
374,491,492,491,494
379,490,492,493,494
403,490,492,492,493
458,490,492,490,493
515,491,491,490,493
594,490,494,491,494
631,491,493,491,492
629,492,492,491,493
607,493,493,491,493
516,493,494,493,492
427,491,493,492,493
390,492,495,491,491
371,491,493,493,493
377,490,493,493,492
387,490,494,493,492
424,491,493,491,492
483,491,493,492,494
546,490,492,491,492
616,492,492,491,493
632,490,491,492,494
623,490,494,491,492
575,490,493,494,494
472,493,493,492,493
409,491,494,493,492
375,491,494,493,492
373,492,494,491,491
381,492,493,492,493
399,490,491,491,493
449,491,493,492,492
507,491,492,491,494
579,490,492,493,495
630,491,493,492,492
627,491,492,491,492
615,491,494,491,495
526,491,494,492,492
434,491,494,492,492
394,492,491,491,492
372,492,494,493,491
376,490,492,492,493
385,492,493,490,493
417,490,493,492,493
474,490,493,492,493
537,491,493,492,494
609,491,492,491,492
633,492,493,493,492
626,492,492,490,493
580,492,493,492,494
483,492,493,492,494
414,491,493,492,494
380,493,494,491,493
372,491,494,492,493
378,491,495,492,491
397,492,495,491,492
443,491,493,492,492
501,492,492,492,492
568,491,492,489,493
628,491,494,491,494
630,490,493,492,494
617,490,493,493,495
543,491,494,492,492
445,492,493,492,492
398,491,492,492,494
370,492,494,490,492
373,492,493,489,493
382,491,490,490,493
410,491,495,492,492
465,491,493,491,492
526,492,493,493,493
603,490,493,493,491
633,491,494,492,492
627,492,494,491,492
593,493,493,493,493
496,493,494,492,493
418,492,493,492,493
382,492,493,492,493
369,490,492,493,494
378,491,493,492,492
389,493,493,493,492
435,490,492,491,492
494,491,494,491,491
559,491,494,491,492
623,492,493,491,493
632,491,494,492,492
618,491,493,491,492
557,492,493,492,494
454,491,493,491,493
402,491,493,493,493
372,490,492,490,492
371,491,494,492,491
382,490,492,492,494
408,493,493,491,491
459,492,493,491,492
517,491,492,491,493
593,491,492,490,491
632,492,494,492,493
627,490,493,491,493
604,491,494,493,493
511,492,494,493,493
425,491,494,492,493
390,491,493,492,495
372,493,493,491,492
378,491,493,491,493
386,491,491,491,493
426,490,492,491,493
484,491,492,491,492
548,492,492,493,493
618,492,492,492,494
634,492,493,490,492
622,492,494,491,491
571,493,494,492,493
467,492,494,492,491
407,491,492,493,492
375,490,490,492,493
371,491,494,491,494
380,490,494,492,494
400,490,493,492,493
452,491,492,492,492
510,491,492,492,494
582,490,492,490,492
630,492,493,490,493
627,491,492,491,494
611,492,492,492,491
527,493,494,492,493
433,492,494,492,493
394,491,494,493,493
372,492,495,492,492
376,491,494,492,492
386,490,492,492,491
419,492,493,492,493
477,490,493,491,492
539,491,492,490,493
609,490,492,493,494
633,490,493,491,493
625,491,495,494,493
578,492,493,491,493
481,491,494,492,492
413,492,494,491,492
378,492,493,490,492
370,492,492,492,492
380,491,493,492,493
393,491,494,491,492
444,491,493,491,492
502,491,493,493,493
570,490,493,493,492
627,491,492,491,492
630,492,493,492,494
616,491,494,491,493
538,493,494,492,492
442,492,493,492,494
396,491,494,492,492
374,491,493,493,493
373,492,493,490,493
384,491,494,493,492
413,491,494,493,491
467,491,492,492,493
527,490,491,489,491
605,493,492,492,493
633,493,491,491,494
624,492,491,491,493
586,491,492,492,493
494,491,493,492,492
420,492,493,491,493
382,490,493,490,493
370,491,493,491,491
380,492,494,491,491
391,492,493,491,492
436,491,491,493,493
496,491,493,491,493
561,490,493,493,493
622,490,492,492,493
630,490,494,493,493
620,490,494,494,493
552,492,493,493,493
452,492,493,492,494
400,492,494,491,492
374,493,494,491,492
371,492,492,491,493
380,491,494,493,491
404,490,492,491,493
462,491,493,492,493
520,490,492,493,492
597,490,492,493,491
633,491,494,492,491
627,491,492,492,494
599,493,494,491,492
506,491,493,492,493
422,492,493,491,492
386,491,492,491,493
370,490,492,492,492
378,492,493,492,493
387,489,492,490,492
428,491,492,492,492
488,491,494,491,492
550,491,494,490,491
619,490,493,492,493
631,492,491,492,491
622,492,494,493,495
566,491,493,493,493
464,492,493,493,493
406,491,493,491,494
373,492,493,492,492
373,491,494,493,493
382,492,494,489,491
404,493,493,489,492
453,491,493,491,493
512,491,492,491,492
587,491,494,494,494
629,490,493,491,493
629,490,493,492,493
611,491,494,494,492
522,491,494,493,493
431,491,492,492,494
393,493,493,490,495
371,490,493,491,494
375,491,492,491,493
385,491,492,490,494
421,490,492,491,493
480,491,493,492,493
542,491,491,490,492
615,491,494,491,492
635,492,493,490,491
624,492,494,491,492
578,491,494,493,493
478,493,494,492,493
412,491,493,492,495
376,491,492,491,493
372,491,493,492,493
379,491,493,494,492
398,492,491,491,493
447,491,493,492,492
503,490,492,494,492
576,492,491,490,492
628,492,493,488,494
629,490,492,491,492
618,492,492,492,494
534,493,494,492,492
440,491,492,492,493
397,491,494,493,492
372,491,494,492,491
373,490,492,491,492
