Sensor0,Sensor1,Sensor2,Sensor3,Sensor4

490,493,492,493,399
490,494,493,493,372
489,494,493,7,491
493,564,490,494,493
493,461,490,493,494
1,493,620,491,493
491,491,633,489,492
493,494,622,492,493
491,493,564,490,494
493,493,461,490,493
494,493,407,491,494
492,1,491,633,489
492,493,494,622,492
493,491,493,564,490
494,493,493,461,490
493,494,493,407,491
494,492,494,371,490
492,2,493,494,622
492,493,491,493,564
490,494,493,493,461
490,493,494,493,407
491,494,492,494,371
490,492,491,492,373
492,493,494,493,383
492,493,490,492,402
491,492,492,493,455
490,492,490,493,515
490,493,490,491,588
489,491,492,492,632
492,491,492,492,629
491,494,494,490,609
490,493,495,492,519
491,494,491,492,427
491,494,491,492,391
489,493,492,494,373
491,492,490,493,374
491,492,492,494,385
490,491,491,494,423
490,492,491,492,481
490,494,492,493,543
490,492,490,493,615
490,494,492,492,634
490,494,492,492,624
491,494,491,492,578
490,493,492,493,474
491,494,492,493,410
490,493,491,492,374
492,492,491,493,369
490,492,492,494,379
489,492,491,491,400
492,492,492,493,446
490,492,491,492,506
490,493,491,492,576
490,493,493,492,629
491,493,492,492,628
489,492,493,492,614
492,493,493,494,532
490,493,491,492,437
491,493,491,492,394
490,492,491,493,371
490,492,491,494,374
491,494,490,492,384
489,492,494,492,416
491,492,491,493,472
490,492,493,493,532
490,494,492,492,609
491,494,492,493,632
490,492,491,493,623
490,493,493,492,582
491,492,491,493,487
490,493,492,493,414
490,492,492,494,382
492,494,490,493,371
490,494,492,494,378
491,494,492,492,394
491,495,491,492,439
490,493,492,492,498
490,492,491,493,563
491,492,490,492,626
490,493,492,493,629
490,491,492,493,617
489,493,492,495,546
490,493,492,493,449
490,493,491,492,401
491,493,493,493,372
492,491,491,494,375
491,494,491,491,383
491,494,491,491,410
492,492,491,492,464
490,492,492,492,522
491,492,492,492,601
490,491,490,494,631
489,493,493,493,625
489,493,493,494,595
490,492,490,493,503
491,493,493,492,419
491,492,493,492,388
492,495,491,491,371
492,493,491,493,376
491,492,492,492,391
490,493,492,493,430
490,493,491,493,490
490,493,492,493,554
489,492,492,494,619
490,494,493,493,633
491,494,493,493,620
490,491,492,492,565
492,494,491,494,460
491,493,491,492,405
491,493,491,492,373
492,493,492,493,371
490,494,492,491,383
490,493,493,495,406
492,493,491,493,456
490,492,492,492,514
491,494,492,493,590
491,494,492,495,631
490,493,491,492,627
491,494,493,492,608
491,492,492,494,517
491,494,492,493,430
491,493,493,494,392
492,493,491,492,372
490,494,493,494,374
491,492,491,492,389
492,495,491,492,425
491,493,492,492,481
490,493,492,493,544
491,493,492,492,616
491,491,492,493,634
491,493,491,493,624
490,493,493,494,574
490,494,494,493,475
490,494,492,492,410
491,493,491,491,376
491,492,492,494,371
491,492,490,493,379
491,492,491,492,397
491,492,491,493,447
491,493,491,492,506
490,492,492,492,578
491,493,493,494,631
491,494,492,491,630
491,494,492,491,616
491,495,493,495,531
491,493,491,492,437
491,493,493,493,395
491,493,491,493,371
491,493,491,494,374
490,494,493,494,385
490,492,493,492,416
491,492,492,492,473
490,493,491,493,533
491,494,491,491,610
491,494,491,491,633
492,493,491,493,624
491,494,493,491,582
491,492,492,492,488
491,493,493,493,415
490,493,492,493,379
490,492,494,493,371
490,493,494,493,379
490,494,490,491,393
490,492,491,494,442
491,493,491,492,500
491,493,490,492,562
491,492,491,493,628
491,493,492,494,630
490,493,490,493,618
492,493,494,494,547
490,494,493,493,448
491,494,493,492,400
491,494,492,492,374
490,493,492,494,372
492,493,492,492,384
491,494,491,494,408
491,492,491,493,463
491,493,492,494,522
490,492,490,493,602
492,493,493,492,633
490,492,493,494,629
492,494,491,491,596
493,494,492,492,502
491,494,493,493,420
490,493,492,493,385
491,492,493,492,372
491,492,492,494,377
489,493,493,493,389
489,493,493,493,432
490,492,491,492,492
491,493,492,492,553
489,492,492,492,623
491,493,490,493,632
491,492,491,493,619
491,492,491,493,561
490,493,493,492,462
491,493,493,494,403
491,493,491,493,374
489,493,492,492,374
491,495,492,492,382
492,494,492,492,403
489,492,493,492,457
491,494,491,493,515
489,492,491,493,590
490,491,491,494,630
490,493,493,493,628
490,493,491,493,608
490,494,493,492,515
