Sensor0,Sensor1,Sensor2,Sensor3,Sensor4

377,491,493,493,493
390,489,492,490,492
431,490,493,9372,491
495,493,494,377,491
494,491,493,387,490
494,494,493,429,491
493,493,493,486,8
491,495,493,492,372
491,495,493,494,377
491,494,491,493,387
490,494,494,493,429
491,493,493,493,486
492,493,491,493,547
490,492,492,494,621
491,493,490,493,633
491,494,492,493,620
491,494,492,492,571
492,495,493,493,466
491,494,493,492,407
491,494,492,493,375
490,493,493,493,370
491,493,492,492,382
491,494,491,494,400
490,493,491,493,452
491,493,492,493,511
491,494,491,493,584
492,494,492,492,632
490,493,492,494,630
492,494,490,493,613
493,494,491,492,523
492,494,492,493,433
491,493,492,494,392
491,493,492,492,374
492,493,493,493,377
491,494,493,492,387
491,495,493,493,421
491,493,493,494,479
492,494,491,493,540
490,493,493,493,614
492,492,491,493,633
491,492,491,494,623
490,492,492,495,578
490,493,492,492,481
492,494,492,493,411
491,492,491,493,379
490,494,493,492,372
492,494,491,491,380
492,493,491,492,397
489,493,492,492,444
492,493,493,493,505
491,492,492,494,573
490,492,491,494,628
490,493,493,493,631
490,492,491,494,615
491,495,493,492,533
491,493,492,493,442
491,494,491,492,397
492,493,491,492,372
493,493,491,492,375
491,494,492,494,383
491,495,492,492,415
490,493,492,494,472
491,493,492,493,531
490,493,492,492,607
490,494,491,492,633
490,493,493,493,625
492,493,494,494,586
490,493,492,494,490
493,493,492,493,415
491,493,492,494,380
490,495,492,492,373
491,494,492,493,377
491,492,491,493,393
490,494,491,492,440
491,494,492,492,497
492,494,492,494,563
490,493,491,492,626
491,494,492,492,632
490,491,492,494,619
490,492,492,495,547
491,494,492,493,450
491,494,491,492,401
491,494,493,493,371
492,493,492,493,374
492,494,491,492,383
492,494,490,492,409
493,493,492,493,464
492,493,492,493,523
491,492,491,493,602
491,494,492,493,634
490,493,492,492,627
491,494,493,492,597
491,495,493,494,503
491,494,492,493,420
491,493,492,493,384
492,493,490,492,370
492,492,491,493,376
491,492,492,494,387
491,495,491,492,432
491,492,491,492,490
491,493,492,493,556
490,493,492,493,622
491,494,491,492,632
492,494,493,495,621
490,494,491,492,563
491,494,494,493,459
491,493,491,493,404
491,493,491,494,371
491,493,492,494,372
490,494,493,494,382
491,492,492,492,405
491,493,492,493,456
491,494,492,493,517
492,493,490,492,590
492,494,490,493,631
491,493,492,492,628
491,492,492,491,609
492,495,493,495,516
492,493,491,493,428
491,493,491,492,390
491,494,491,493,371
491,495,491,492,377
490,493,492,493,387
493,493,491,493,425
491,493,491,492,482
491,493,491,493,546
491,494,491,495,615
491,493,490,492,633
492,494,493,493,625
491,494,493,493,576
492,494,493,493,472
