Sensor0,Sensor1,Sensor2,Sensor3,Sensor4

491,492,492,492,386
491,492,493,494,400
489,494,490,4,491
492,620,489,494,493
495,578,493,0,492
493,493,538,489,493
494,493,608,489,494
493,494,629,490,494
491,492,620,489,494
493,495,578,493,493
491,493,480,492,494
492,493,413,491,493
493,494,384,492,496
492,494,376,491,493
491,493,384,491,494
493,493,402,490,494
492,492,445,491,493
492,493,502,491,493
491,492,569,490,492
492,495,621,492,493
492,494,628,492,495
492,495,613,491,493
493,495,536,491,494
493,495,442,491,493
491,493,400,492,494
493,493,377,491,492
492,495,382,491,494
491,492,389,492,493
491,491,415,492,493
491,493,468,490,493
492,493,528,490,492
492,492,603,490,491
491,494,629,490,493
491,494,623,490,494
493,494,586,490,492
491,495,493,491,494
491,493,416,490,492
493,494,386,492,491
491,493,377,491,491
493,493,381,491,493
492,494,394,490,492
491,492,440,491,491
492,492,496,490,491
492,494,562,490,494
493,493,622,491,495
492,492,629,493,495
492,493,617,490,493
493,493,551,492,494
493,494,452,490,492
491,493,404,490,492
491,494,375,490,493
492,494,380,490,492
491,493,388,491,493
493,492,409,490,492
492,493,464,490,492
491,493,521,491,493
490,492,596,491,493
491,493,629,490,492
492,494,622,491,492
493,492,597,489,492
493,495,506,491,492
492,493,425,491,492
493,493,391,491,496
494,493,377,491,492
491,492,384,492,494
492,494,391,489,493
490,493,432,491,493
491,492,488,490,493
492,493,548,490,493
493,493,618,490,492
492,494,629,491,493
492,494,620,491,494
494,493,566,492,495
493,493,462,491,494
493,494,407,490,492
491,492,378,493,493
493,493,378,490,491
492,494,385,490,492
491,494,404,490,492
492,493,454,491,493
492,493,514,490,492
492,493,584,491,491
493,493,628,491,493
491,492,626,492,493
490,492,607,493,494
491,493,519,492,493
493,493,432,492,493
491,493,394,491,495
493,496,375,490,493
493,494,381,490,493
493,493,391,490,494
492,494,423,490,492
489,493,480,490,493
489,493,541,491,493
489,493,611,492,492
491,493,628,490,493
494,495,619,492,495
493,493,573,490,493
493,493,475,492,494
494,494,412,490,493
494,493,382,490,493
493,492,379,491,495
492,494,384,490,492
491,492,402,490,494
493,492,447,490,492
492,493,505,490,492
491,494,573,489,492
492,495,624,490,493
493,493,626,491,491
492,492,614,491,492
492,494,529,491,494
491,493,440,491,493
491,492,398,492,493
491,492,377,490,494
494,493,379,490,492
492,492,389,492,494
494,495,418,489,492
