Sensor0,Sensor1,Sensor2,Sensor3,Sensor4

9,491,493,493,493
625,492,493,4,492
492,467,490,493,492
492,527,491,493,491
491,600,490,493,493
493,629,491,493,493
493,625,492,493,492
495,584,491,493,3
492,492,527,491,493
491,491,600,490,493
493,493,629,491,493
493,493,625,492,493
492,495,584,491,493
493,494,495,491,1
493,491,491,600,490
493,493,493,629,491
493,493,493,625,492
493,492,495,584,491
493,493,494,495,491
493,492,493,419,491
493,491,493,384,491
494,494,493,374,491
492,492,492,383,492
494,490,492,394,493
494,491,492,437,491
493,491,493,494,492
492,493,492,558,490
491,492,494,619,492
494,490,492,628,491
494,493,493,617,490
494,493,494,554,492
494,493,493,453,492
494,492,493,403,492
494,492,495,374,490
492,491,493,375,492
493,491,493,384,491
492,491,494,408,490
493,491,492,461,491
493,491,494,521,491
492,491,492,596,491
494,493,491,629,491
494,491,492,625,492
493,491,494,596,491
493,491,493,506,492
493,492,493,424,492
493,492,493,388,491
493,491,494,374,490
493,493,494,382,490
493,492,493,390,493
492,491,492,432,490
494,491,493,488,491
493,491,492,550,492
493,491,493,617,492
492,491,494,629,491
494,492,492,620,490
492,492,495,568,493
495,491,494,462,491
494,492,493,407,490
494,493,493,377,490
493,492,494,375,490
493,491,492,385,492
493,494,493,405,493
492,491,492,454,491
493,492,493,511,490
492,491,495,584,492
494,490,492,628,490
494,493,494,624,491
492,492,491,608,492
495,492,492,519,492
495,493,493,432,491
494,492,493,395,492
493,493,493,374,491
492,492,494,381,491
494,491,493,388,490
492,492,494,423,490
493,492,494,480,490
493,492,493,541,491
492,491,492,613,492
493,493,495,631,493
493,490,493,619,492
492,491,493,575,492
493,492,494,477,492
494,492,492,410,491
493,493,493,380,492
493,493,493,377,491
493,493,491,384,491
493,492,492,402,491
495,490,494,447,491
494,491,492,505,489
493,491,493,574,491
492,490,494,625,490
493,492,494,626,490
493,493,494,613,490
493,494,492,531,492
493,493,493,439,490
493,491,494,397,492
494,491,491,377,492
493,490,493,377,492
492,491,494,387,491
494,492,492,415,490
492,491,493,473,490
492,491,493,533,491
494,492,493,605,490
492,492,492,630,491
494,492,494,621,490
494,491,492,582,490
493,493,494,487,492
494,492,492,415,492
493,492,494,380,491
492,491,494,376,492
493,490,493,382,491
494,491,493,395,491
494,492,492,443,491
494,491,492,499,491
494,491,492,564,492
493,491,492,623,492
494,492,492,626,490
493,492,492,617,492
495,491,495,542,491
493,491,494,447,491
494,493,493,401,491
494,491,493,374,492
495,492,491,379,490
493,492,494,387,492
493,489,491,411,492
493,491,492,464,491
493,491,493,524,491
493,491,494,598,490
492,491,493,630,492
494,492,492,624,492
494,492,492,591,491
495,492,493,499,491
492,491,493,419,492
493,491,493,386,490
493,493,493,373,491
492,492,494,380,490
493,492,493,391,490
493,493,494,435,490
492,491,493,494,491
493,492,492,555,491
491,491,495,622,493
494,491,493,630,492
493,491,493,617,492
493,491,493,560,492
495,492,493,457,492
494,493,493,406,492
493,492,494,375,490
492,492,493,377,491
494,493,492,386,491
492,490,494,405,492
494,491,491,458,490
492,492,492,518,491
492,490,492,590,492
492,490,493,626,490
492,492,492,626,492
494,492,494,599,490
494,491,494,511,491
493,492,493,426,491
493,492,492,392,492
494,493,492,376,491
493,491,492,381,490
494,491,492,389,492
492,493,492,429,491
492,490,493,485,491
493,491,493,546,490
493,493,494,613,490
493,490,493,629,492
494,492,491,618,490
492,492,492,571,493
494,492,492,468,492
494,490,492,408,491
493,491,492,377,490
494,491,493,374,490
494,491,492,384,489
493,493,494,404,490
493,492,492,451,490
492,492,492,509,491
493,491,494,583,492
495,490,495,626,491
494,492,494,624,491
492,492,494,608,492
492,491,494,523,491
494,492,493,434,490
494,491,493,396,491
494,493,493,375,491
492,492,492,381,491
494,491,492,389,492
494,491,491,422,492
493,491,494,477,490
492,491,492,537,491
494,493,491,611,490
493,493,494,630,490
493,492,493,622,491
494,494,493,578,492
493,492,494,479,491
493,492,492,411,490
493,491,493,381,493
494,491,493,375,492
492,491,493,382,491
493,493,492,401,492
492,492,493,446,491
494,492,492,504,490
493,492,493,572,490
494,493,492,626,492
495,491,492,626,492
494,491,494,614,490
493,490,492,534,493
494,493,493,441,491
493,492,494,398,491
493,492,494,373,490
494,493,493,378,492
492,491,493,389,491
494,493,493,412,490
492,491,493,472,491
492,491,492,530,492
492,489,492,603,492
493,493,492,631,491
492,491,494,621,492
494,491,491,583,489
493,493,493,491,491
493,492,493,416,491
494,492,492,381,491
492,491,492,376,492
494,492,493,381,490
493,491,493,394,492
491,491,493,439,491
492,491,493,497,491
492,493,494,559,492
494,490,492,623,492
495,492,493,627,491
493,492,492,619,492
495,492,492,551,493
495,492,493,450,491
494,493,494,402,491
493,491,493,374,491
495,492,492,376,490
493,493,493,387,490
493,492,493,410,490
494,492,493,462,491
493,492,492,523,491
493,491,494,595,490
494,491,493,630,491
492,491,493,624,491
492,491,493,593,492
495,493,492,505,491
493,491,493,422,492
494,491,493,388,490
493,494,493,377,491
494,491,492,382,492
494,491,492,392,492
494,493,494,432,490
493,490,492,490,491
493,492,492,551,490
491,491,494,616,490
493,492,493,629,490
494,493,493,617,491
493,490,493,563,491
494,491,493,459,491
494,493,492,406,492
494,491,493,376,493
494,491,492,374,491
495,493,492,385,490
492,491,494,408,492
494,491,493,456,490
493,492,493,514,490
493,492,492,589,491
494,493,494,626,490
493,491,493,627,492
494,493,493,604,493
493,491,494,514,492
494,492,493,429,491
493,491,493,392,491
493,492,494,377,492
493,491,492,382,490
494,491,493,387,491
495,492,491,428,491
493,491,492,482,491
493,491,492,543,492
493,493,493,613,491
492,491,494,630,492
493,491,494,620,489
493,493,495,573,490
494,493,493,472,491
494,492,492,410,491
493,492,492,379,491
492,492,494,374,492
492,493,493,383,491
492,491,493,401,492
492,492,493,450,491
494,491,493,509,490
493,492,492,579,492
494,494,493,628,491
494,492,492,627,492
494,491,492,613,492
495,491,492,527,492
494,493,494,435,492
493,492,493,397,491
494,493,493,373,490
492,492,495,379,489
493,492,493,389,490
493,493,492,417,491
492,492,493,475,491
493,491,493,534,491
494,491,492,609,492
493,491,493,630,491
492,490,494,620,491
495,493,492,578,490
493,492,492,484,492
494,492,494,413,491
493,493,493,383,490
493,493,492,376,492
494,492,494,381,490
493,491,492,399,489
493,493,493,443,491
493,491,492,502,491
492,492,494,566,490
491,492,494,623,490
493,492,493,627,491
493,493,492,617,491
492,491,494,538,492
495,493,492,445,490
493,491,493,400,492
493,490,492,375,490
494,492,492,376,490
492,492,492,388,492
494,492,494,413,489
493,492,494,468,491
492,492,493,527,491
493,491,493,600,490
495,492,493,631,490
493,493,493,622,492
492,491,493,586,492
493,492,494,495,492
493,492,493,419,491
494,492,494,384,490
492,491,491,375,492
494,492,491,382,491
494,492,492,395,491
495,491,492,437,491
492,491,492,493,490
492,492,493,558,491
492,490,492,622,491
494,492,494,627,490
493,492,494,618,490
492,493,495,553,491
494,492,492,453,491
493,493,492,404,491
492,493,494,376,492
495,491,493,376,492
493,490,493,384,491
492,490,493,410,491
494,491,494,460,490
492,491,493,520,491
493,493,493,594,490
494,495,493,629,491
494,493,492,625,493
493,492,494,595,493
495,492,493,507,491
493,492,492,422,492
493,492,493,388,490
493,491,494,375,490
492,492,494,381,490
493,491,492,390,492
493,493,492,432,491
492,491,492,487,491
493,492,492,550,491
493,491,492,617,492
492,490,493,629,491
495,493,494,617,490
492,492,492,567,492
493,492,493,462,491
493,492,493,407,490
494,493,493,376,490
493,491,493,374,491
494,491,492,384,490
493,492,491,405,493
493,491,492,453,491
493,492,493,512,491
492,491,492,586,492
495,493,495,627,491
493,491,493,625,491
494,492,492,607,491
495,494,492,520,491
494,493,493,431,492
494,492,492,393,491
494,493,492,374,491
492,492,491,381,491
492,492,493,387,489
492,492,494,423,490
492,492,493,479,490
493,491,493,540,490
493,491,492,610,491
491,492,491,630,492
494,491,492,620,492
493,491,492,576,492
493,492,492,476,491
494,492,493,410,490
493,491,492,380,490
492,493,493,375,490
495,493,492,384,490
494,492,492,402,491
492,491,493,448,491
494,492,493,506,490
493,491,492,574,492
492,491,493,623,491
492,493,494,626,490
492,493,494,613,490
494,492,492,531,491
495,493,493,440,491
494,491,492,397,491
495,492,492,377,491
494,491,492,379,492
493,490,492,388,490
494,490,493,415,491
494,492,492,473,491
493,491,493,531,490
492,493,494,605,490
493,493,493,631,492
492,492,494,623,492
494,492,495,580,490
492,491,493,487,493
493,492,492,415,492
493,492,493,381,492
492,494,492,376,492
493,492,493,381,492
493,491,492,396,490
493,492,492,442,490
493,492,492,499,490
493,492,492,565,491
494,492,494,621,490
493,491,493,626,491
494,493,492,618,492
492,492,494,541,491
493,492,493,447,491
493,492,493,401,492
493,490,492,374,490
494,493,494,377,490
492,491,491,387,492
494,491,491,412,492
494,492,493,466,491
493,492,493,523,491
492,491,494,597,491
495,493,493,630,490
494,492,493,623,491
494,493,493,590,490
494,494,493,498,492
493,492,492,419,492
494,493,494,386,490
494,491,492,374,491
492,491,493,379,490
492,492,493,391,490
492,491,495,435,492
493,491,492,492,490
493,492,493,556,492
491,493,491,620,492
494,492,491,629,491
494,491,492,618,492
495,493,494,558,491
493,492,493,456,491
493,493,492,403,491
493,492,494,373,490
493,493,494,376,490
493,493,493,385,491
492,490,492,409,491
495,491,494,459,490
493,492,492,518,491
493,490,492,590,492
492,491,493,627,490
493,493,492,627,490
493,494,494,602,493
495,491,494,512,491
493,492,493,426,491
494,492,491,391,491
495,493,492,377,491
494,492,494,379,490
493,491,492,389,489
494,494,492,428,491
492,491,492,484,491
493,492,493,545,490
492,492,495,616,493
493,490,492,630,491
494,493,494,619,490
495,492,492,570,494
494,492,492,468,492
494,493,493,409,492
493,492,492,378,492
492,491,493,376,491
494,491,494,383,490
492,492,493,403,489
493,493,493,451,490
493,492,493,510,491
492,491,491,582,491
492,492,495,626,492
491,491,493,625,491
492,491,494,607,492
492,492,494,522,491
493,492,493,436,491
494,491,493,394,490
494,491,493,376,492
494,493,492,381,491
494,491,492,389,492
495,491,492,422,491
492,491,494,476,491
493,490,493,539,490
494,493,495,609,491
493,493,494,629,490
494,493,493,621,490
