Sensor0,Sensor1,Sensor2,Sensor3,Sensor4

494,406,490,492,491
493,462,490,492,491
494,519,491,492,380
490,494,493,492,389
492,492,491,492,432
490,493,491,493,486
491,493,492,493,548
490,494,493,495,615
490,494,491,494,629
491,495,493,492,620
490,492,492,495,567
493,494,492,492,464
491,494,492,492,407
491,493,492,493,375
493,492,491,492,376
491,495,492,494,383
489,494,491,492,406
490,494,493,493,454
490,493,492,493,512
491,494,493,493,585
491,492,492,494,628
492,494,492,493,627
491,494,491,494,606
493,493,491,494,519
491,494,493,493,431
491,493,492,492,396
492,493,494,494,375
492,492,491,493,381
491,494,492,491,389
492,494,492,491,424
491,494,491,493,479
491,493,492,492,540
492,493,494,493,612
491,492,492,494,629
491,493,492,494,620
489,494,493,494,575
490,493,493,493,477
492,494,492,492,411
491,495,493,494,377
491,492,492,491,376
492,493,491,492,382
492,493,491,493,400
492,492,493,492,448
491,493,491,492,503
491,494,492,493,574
490,493,492,494,627
490,495,493,492,628
491,495,492,491,612
491,492,491,491,533
492,494,493,493,438
490,493,491,492,397
491,493,491,492,373
492,493,492,494,377
490,495,491,493,388
490,492,492,494,417
492,492,492,493,473
491,493,492,492,532
492,495,492,492,607
491,495,491,493,630
492,493,493,493,623
491,492,491,493,581
490,495,492,493,487
492,494,492,492,415
491,493,492,493,382
490,492,492,493,374
492,492,490,491,382
491,494,492,493,393
490,494,490,492,441
491,493,491,492,498
491,494,492,493,562
492,494,492,493,624
491,492,492,494,628
492,494,491,494,616
490,493,493,494,546
491,494,493,494,448
491,493,492,493,401
491,492,492,491,376
491,493,492,493,375
491,493,490,493,386
491,492,490,492,409
491,492,491,493,464
491,492,491,493,524
491,493,491,494,597
491,493,491,493,630
492,494,492,492,625
492,495,492,491,594
492,495,492,492,502
491,493,491,492,419
492,493,491,492,387
490,494,493,493,373
490,492,491,493,379
491,493,492,493,391
489,492,493,492,434
492,493,492,492,490
491,493,491,493,553
492,495,492,492,621
492,493,491,492,629
492,493,490,493,616
491,494,494,493,558
491,493,491,493,459
491,494,491,495,405
491,492,492,494,375
489,492,492,493,377
490,494,493,492,386
491,492,491,493,405
492,494,491,492,456
490,492,492,492,517
492,493,491,492,588
492,492,490,494,626
491,492,492,492,627
491,494,492,493,602
490,494,491,493,514
491,493,493,493,428
490,493,492,492,392
491,495,493,492,376
490,492,492,494,380
492,493,490,493,389
489,493,490,493,427
490,492,490,493,483
491,492,491,493,543
490,493,492,492,615
492,493,492,493,631
492,492,492,493,622
491,494,493,492,573
492,495,491,492,470
492,494,492,492,409
491,494,491,494,378
490,493,491,492,373
491,494,492,491,384
489,492,491,495,401
490,492,492,492,450
490,493,491,493,507
492,493,492,494,580
491,495,492,494,627
490,493,491,493,626
492,492,490,493,611
492,493,491,493,526
492,494,493,493,436
491,493,491,493,396
492,494,491,492,374
490,493,493,493,380
491,494,492,491,388
490,494,492,491,418
490,492,491,493,477
491,493,491,493,535
490,493,491,494,609
492,492,491,494,630
491,493,492,494,620
490,493,493,495,579
492,494,492,493,483
491,493,492,491,413
491,492,492,492,383
491,494,492,492,375
492,494,491,492,382
492,493,493,493,398
489,492,490,493,443
490,493,492,492,502
490,493,492,494,568
491,492,492,494,625
491,494,492,493,627
491,492,491,492,617
491,495,491,495,538
490,495,492,493,444
491,493,491,492,400
492,493,490,492,374
492,494,492,492,378
489,492,491,494,387
492,493,490,494,413
489,493,492,493,468
490,492,491,492,527
491,494,492,492,602
491,494,493,494,630
490,493,490,493,622
490,494,493,493,586
492,492,491,494,495
492,494,491,493,417
491,494,492,493,386
492,494,491,494,375
491,494,491,493,379
490,494,492,492,396
491,494,491,492,438
492,493,491,492,494
491,493,493,494,559
492,492,490,493,623
492,495,492,494,628
490,493,493,493,618
490,493,493,494,553
491,494,492,493,453
491,493,492,493,404
491,492,491,494,372
492,494,491,492,377
492,492,490,493,385
491,492,490,492,407
492,492,491,493,462
490,493,492,493,518
491,493,491,492,595
492,493,494,494,632
491,494,492,492,626
492,495,491,491,599
492,493,492,494,507
492,494,492,493,422
491,493,492,493,388
491,492,491,494,374
490,492,492,494,380
490,493,492,492,391
492,493,493,493,431
491,493,490,492,486
490,494,492,493,551
492,494,491,492,618
492,493,490,493,629
490,494,493,493,618
490,492,491,491,568
492,495,492,493,463
491,493,492,494,408
490,493,493,494,375
490,493,492,492,376
491,492,492,494,383
491,494,491,491,402
490,493,492,492,455
491,493,491,493,512
491,492,491,493,582
492,493,491,492,629
491,494,492,494,626
490,493,490,492,609
490,493,494,493,522
492,494,493,493,432
491,494,491,492,395
491,493,493,495,377
492,493,490,493,379
490,493,491,493,387
490,491,490,494,422
490,492,491,493,479
490,493,491,493,540
493,493,493,494,612
492,493,491,493,632
492,494,491,492,622
492,493,491,492,578
493,493,491,492,477
492,494,492,494,411
491,494,491,494,378
492,495,492,491,375
