Sensor0,Sensor1,Sensor2,Sensor3,Sensor4

491,494,465,491,494
492,493,523,490,493
491,492,600,93,627
491,493,492,495,605
491,496,494,493,518
492,494,491,493,429
492,494,493,493,394
490,494,493,494,375
490,494,492,493,378
492,492,492,492,390
492,492,492,496,424
493,495,493,493,481
491,494,492,493,543
492,493,491,493,614
491,495,493,493,630
491,493,492,492,623
492,493,492,495,574
490,494,493,493,475
489,493,492,494,412
491,494,491,493,377
492,495,494,492,376
490,493,493,494,384
492,494,491,492,401
493,494,492,493,448
491,494,493,494,508
491,494,491,494,574
490,493,492,493,629
492,494,493,493,630
491,495,492,491,614
491,495,493,492,533
492,494,492,493,439
491,493,492,493,396
492,493,492,494,375
491,495,492,494,376
490,493,493,493,386
490,492,493,495,417
490,494,492,494,473
492,494,494,494,534
491,492,491,494,609
492,495,492,492,632
492,494,491,493,623
492,493,491,493,584
490,495,493,493,487
492,494,492,493,416
490,493,491,493,380
490,492,491,493,374
489,493,494,494,382
490,492,491,493,395
490,495,492,491,440
490,492,491,493,499
490,493,490,491,565
491,493,490,491,623
490,492,491,494,627
490,492,491,491,617
491,493,492,494,543
492,494,492,492,447
491,494,492,492,400
490,494,493,492,375
489,494,492,492,376
489,493,491,492,384
491,493,494,494,412
491,493,491,493,464
491,493,491,493,522
489,492,492,494,598
489,493,490,493,631
490,494,492,491,622
489,492,492,492,592
491,495,491,492,499
490,494,492,492,420
490,493,491,493,385
490,492,490,491,373
492,494,493,492,380
490,492,491,494,390
493,492,490,493,433
490,493,491,492,490
490,492,491,493,555
491,494,491,493,617
489,492,490,493,630
490,493,492,492,619
491,495,493,492,559
491,494,493,492,458
490,492,492,492,404
491,494,491,491,372
489,492,492,493,375
490,491,490,492,383
490,493,491,493,405
490,492,491,492,459
490,493,491,492,515
489,493,490,492,589
489,492,492,492,631
491,494,491,491,625
491,494,491,492,604
489,492,493,493,513
491,494,492,492,425
490,492,492,492,390
491,491,490,491,374
491,492,491,492,377
489,491,492,494,389
492,495,492,491,429
490,492,491,492,483
490,493,492,493,546
490,492,491,494,613
489,493,493,493,631
489,493,493,492,621
492,494,492,494,570
490,494,492,493,471
490,493,492,493,409
490,493,493,493,377
489,493,493,493,376
491,492,491,493,384
491,494,491,494,401
489,492,491,492,452
491,493,491,492,510
491,493,491,492,578
490,492,492,493,629
491,493,492,493,626
491,493,491,493,611
490,493,493,493,527
490,494,493,492,435
490,494,493,492,395
491,494,492,494,373
490,493,490,492,376
491,494,493,492,388
490,492,491,493,419
491,494,491,494,474
491,494,492,494,536
491,493,491,492,609
489,494,492,494,630
491,493,492,492,624
492,494,491,491,581
492,494,491,492,483
491,494,492,494,413
490,493,491,493,379
490,494,494,492,373
490,492,492,494,382
489,493,492,494,396
490,494,494,494,445
492,495,492,493,502
491,494,492,493,568
490,494,493,492,628
492,494,490,492,629
492,493,490,492,615
492,494,491,493,540
490,494,492,493,444
491,493,491,492,399
491,494,492,495,374
490,493,493,492,378
490,494,493,492,386
490,494,491,494,412
490,494,491,492,468
490,493,492,493,528
491,492,489,492,602
491,492,491,493,630
489,492,493,494,624
491,493,491,495,587
489,493,492,492,494
491,493,492,492,418
490,494,492,491,386
491,495,492,491,374
492,494,494,494,381
492,493,491,492,393
489,495,494,495,436
491,494,492,495,496
491,493,492,494,558
490,493,493,494,621
490,494,492,494,629
491,494,492,491,618
490,492,492,495,555
491,494,491,492,455
491,493,491,492,403
491,493,491,493,375
490,494,493,493,375
490,493,492,491,386
491,493,493,494,409
490,493,492,493,460
490,493,491,493,518
489,492,491,494,593
491,495,492,492,629
490,494,493,493,625
491,492,491,493,598
492,492,491,493,508
491,494,491,493,425
490,493,491,493,390
489,494,490,491,375
490,494,493,492,381
491,494,492,492,392
491,496,493,492,430
491,495,492,493,486
491,493,492,493,549
491,492,493,493,616
490,493,492,494,629
490,493,492,494,619
489,493,494,494,565
490,494,492,493,466
491,494,492,492,405
490,493,492,493,376
491,495,491,492,375
491,493,490,492,382
491,492,490,492,405
490,495,491,494,453
491,495,492,493,512
490,493,492,494,584
490,493,492,494,629
490,494,492,492,626
490,492,492,494,610
491,495,491,494,519
491,494,492,493,430
491,494,491,492,393
492,492,490,492,373
490,492,491,494,376
489,494,491,492,390
490,493,493,494,423
492,494,492,494,479
490,493,492,492,541
491,494,491,491,612
492,493,490,493,630
490,493,491,493,620
490,494,493,492,577
490,493,491,493,476
491,493,491,493,412
490,493,492,493,378
492,493,491,493,376
491,494,492,494,381
490,493,491,491,401
492,493,491,493,448
492,494,491,493,504
491,492,492,492,573
490,492,491,494,626
492,494,491,492,627
490,493,493,492,615
490,494,493,492,534
491,494,492,492,437
490,495,492,494,397
489,493,491,492,375
492,494,493,492,377
491,492,492,493,385
490,492,491,494,414
490,493,492,493,469
490,493,491,492,532
490,493,492,492,603
491,492,492,492,632
491,494,491,492,623
492,493,490,491,584
493,494,493,493,489
490,494,492,492,416
490,494,491,491,380
490,492,492,494,375
489,493,492,493,383
490,494,492,492,393
491,492,492,493,441
491,494,492,492,499
491,494,491,492,563
492,493,490,493,624
492,492,491,494,628
490,493,493,494,615
492,495,492,492,548
491,494,492,492,449
491,494,493,493,402
491,494,493,492,377
490,494,491,491,376
492,494,493,493,385
490,493,491,492,410
491,495,492,493,463
492,493,492,493,522
490,492,491,494,597
490,493,492,493,630
492,493,491,493,626
491,494,492,493,591
492,496,493,492,503
491,494,492,493,422
490,493,491,492,388
492,493,493,493,374
491,492,491,493,382
491,494,491,493,389
490,492,493,494,433
490,493,492,493,490
491,492,491,492,552
490,493,491,493,617
490,494,491,492,630
490,493,492,493,618
491,493,491,493,561
491,493,491,492,461
491,493,491,492,406
491,495,492,494,374
490,493,491,493,375
493,495,493,493,386
491,494,493,493,408
492,495,493,493,457
492,494,492,494,513
491,493,491,493,590
490,494,493,493,628
490,493,492,494,625
489,492,492,494,604
489,493,492,492,516
491,494,492,493,428
491,494,492,493,392
491,495,493,492,376
491,494,492,492,381
491,494,490,492,389
493,494,490,492,426
490,494,492,493,483
491,493,492,492,545
491,493,492,494,612
490,494,493,493,631
491,494,493,492,621
492,493,492,494,571
492,495,492,493,471
492,493,492,492,410
491,494,491,492,377
492,493,490,492,373
491,492,491,491,383
491,495,493,496,401
491,495,491,492,450
490,493,492,493,508
490,494,492,492,578
490,494,492,491,628
490,493,492,493,627
491,493,491,493,612
489,493,490,492,526
491,493,491,492,435
490,493,491,493,396
490,492,492,493,373
490,494,491,492,378
490,493,492,492,387
491,493,492,493,420
492,495,493,493,475
491,493,491,493,535
492,493,490,493,607
489,493,491,493,631
490,493,491,491,623
489,493,492,495,579
490,493,493,493,485
490,493,491,493,415
491,493,491,493,382
490,494,493,493,373
489,493,490,491,381
491,493,491,492,397
492,492,492,494,442
492,494,492,493,500
490,493,492,494,565
491,494,490,491,624
490,494,492,492,628
490,494,492,491,616
491,495,493,492,542
492,494,492,493,444
490,493,492,492,399
492,494,493,493,373
492,493,492,494,374
490,493,492,494,385
491,493,493,494,412
493,494,492,493,466
490,493,493,493,526
491,493,491,491,602
491,495,491,492,631
