Sensor0,Sensor1,Sensor2,Sensor3,Sensor4

4,492,493,491,494
522,491,494,493,493
432,490,492,491,491
396,491,494,493,494
3,626,491,492,490
493,608,492,493,491
494,522,491,494,493
493,432,490,492,491
491,396,491,494,493
494,374,490,493,493
493,380,490,493,492
491,389,490,494,491
494,421,490,494,492
492,478,490,493,491
493,540,490,493,491
492,611,492,493,491
492,630,491,492,491
493,619,491,492,491
493,579,490,495,492
493,478,491,493,492
492,412,490,492,492
494,379,490,492,491
494,374,489,493,493
493,383,491,492,491
493,401,490,494,493
494,445,490,493,492
493,505,490,493,491
492,572,492,494,491
492,625,491,493,493
493,628,490,492,491
494,612,491,495,493
491,532,489,493,492
493,440,490,493,492
492,398,490,493,493
493,376,492,493,491
492,379,491,494,491
493,385,490,494,491
491,417,491,493,491
494,472,491,493,491
492,530,490,493,490
492,603,489,493,493
492,629,490,492,492
492,623,491,494,494
495,583,489,492,493
494,491,491,493,491
493,416,490,493,492
493,383,491,494,493
492,376,490,492,493
494,382,490,493,491
492,396,492,493,490
492,440,492,494,491
492,496,490,493,492
493,561,490,492,492
491,624,491,492,492
493,628,489,493,492
493,617,491,494,494
493,548,490,494,492
493,450,491,493,492
493,401,490,493,492
492,376,491,494,491
492,377,491,493,490
492,385,491,492,490
492,409,490,492,493
493,464,490,493,491
493,521,491,493,491
492,597,489,492,493
493,631,490,493,492
492,624,491,495,492
492,591,491,492,491
493,503,491,495,492
493,420,490,494,491
492,388,492,493,490
492,375,491,492,491
493,379,490,494,492
491,393,490,491,491
495,434,492,494,492
494,489,490,493,492
493,553,490,493,493
493,618,489,494,492
493,627,490,492,492
493,620,492,492,492
494,559,492,494,492
493,461,491,493,492
492,407,491,492,490
492,375,492,492,491
493,376,491,493,492
494,384,489,493,490
491,407,492,493,494
494,457,491,492,492
493,515,490,494,493
493,588,490,492,492
494,627,491,493,491
492,625,489,493,493
493,602,492,492,492
494,516,492,494,492
493,428,491,493,492
492,393,491,495,492
494,374,490,494,490
492,379,490,493,493
493,391,489,494,494
493,429,491,494,492
493,482,491,493,492
493,546,491,494,491
494,613,489,493,491
493,629,491,492,492
494,619,490,492,491
495,571,491,493,493
493,472,490,494,493
492,412,490,493,493
493,377,492,492,491
492,376,491,494,491
492,384,492,494,491
491,404,492,494,491
494,449,491,494,493
494,509,492,494,493
491,579,490,492,493
495,626,490,493,493
493,627,490,494,493
492,612,493,493,492
495,529,491,494,493
493,436,491,493,492
492,396,492,494,491
492,376,492,492,491
493,377,491,492,493
491,388,491,492,491
495,419,492,494,492
493,474,491,493,493
494,535,490,493,493
493,608,490,493,492
492,630,491,494,491
494,620,489,493,492
492,582,493,493,493
493,482,492,494,492
493,414,491,493,492
494,381,491,492,491
493,374,492,494,491
492,383,490,494,492
493,398,492,492,492
492,445,491,494,493
493,502,491,494,491
493,568,492,494,493
494,623,490,493,491
493,626,491,494,491
492,613,491,493,493
495,540,490,494,492
494,446,491,493,492
492,400,491,493,492
493,376,490,495,492
494,376,490,494,491
492,386,491,494,491
493,414,492,493,492
494,469,491,493,492
493,525,491,494,492
492,600,490,492,492
492,632,491,493,493
493,623,490,494,493
494,589,489,494,493
493,497,490,494,492
493,417,491,494,491
492,387,490,492,492
494,373,492,493,492
493,380,491,492,492
493,392,490,491,491
494,437,492,494,492
493,495,490,493,491
493,558,492,494,493
492,621,491,494,492
492,630,491,494,491
493,618,493,493,493
494,553,492,494,493
493,455,490,493,492
492,402,490,493,491
494,373,490,492,492
494,377,489,493,492
493,387,490,494,490
492,408,491,495,492
493,462,490,493,491
493,520,491,494,491
492,594,491,493,490
494,629,491,492,491
493,626,491,495,492
495,596,490,493,491
493,510,492,494,492
493,423,490,493,493
493,392,490,495,493
493,377,491,493,491
493,378,491,494,491
493,391,489,493,493
493,430,492,494,491
493,487,490,493,491
494,549,489,492,492
492,618,492,494,493
493,630,490,492,491
494,619,491,495,493
492,567,492,495,493
493,466,491,494,492
492,409,492,493,490
492,375,489,493,493
493,374,490,492,491
492,385,491,493,492
494,402,489,493,493
494,454,490,492,492
493,512,490,492,491
493,582,490,495,492
492,628,490,493,492
492,626,492,493,490
494,608,492,494,491
494,522,491,493,491
492,432,490,494,492
493,394,490,494,491
492,377,490,494,492
492,380,490,494,493
492,390,491,495,493
491,425,491,493,492
494,479,491,493,492
494,540,490,493,490
493,610,491,493,491
493,628,490,493,493
494,620,489,493,493
495,576,490,494,491
493,477,491,494,493
493,413,491,493,491
491,380,490,495,492
492,375,491,493,490
492,384,491,493,490
492,400,490,494,491
493,447,491,494,492
493,506,491,493,492
494,571,490,493,493
494,626,490,493,492
493,628,491,492,492
494,613,491,495,493
495,532,491,494,491
493,438,491,494,491
492,397,490,493,491
492,374,491,492,492
491,379,492,493,492
493,386,491,494,491
492,418,491,494,493
493,471,491,493,493
493,531,490,494,492
492,606,491,494,491
493,629,490,494,491
494,621,491,495,493
493,585,491,493,492
493,488,491,494,492
493,415,490,493,492
494,384,492,494,490
492,375,490,494,492
494,380,490,492,491
491,397,491,494,490
492,440,491,494,492
493,499,491,493,491
492,563,490,492,491
494,620,491,493,491
492,628,490,493,492
493,616,490,495,494
494,546,491,494,493
493,449,491,493,491
492,401,491,494,493
495,373,489,493,490
493,376,491,492,491
493,384,490,492,491
494,410,491,493,492
495,464,491,493,492
492,522,490,493,493
493,599,492,492,492
492,631,491,494,492
492,624,491,495,492
492,594,493,494,494
494,502,491,494,493
493,420,489,493,492
492,386,490,492,491
494,373,490,493,493
493,380,491,493,493
493,391,492,492,490
492,435,491,495,492
494,491,491,494,491
492,555,492,494,491
492,619,491,493,491
493,628,490,494,492
493,620,490,492,492
495,561,492,494,492
494,458,491,493,492
493,406,490,494,493
492,375,490,494,493
492,377,491,494,491
493,384,490,494,491
492,407,490,494,494
494,459,492,493,492
492,515,491,492,492
494,587,490,491,492
494,630,492,493,490
493,625,490,494,491
494,602,492,494,494
493,516,492,494,493
493,427,491,494,491
492,393,492,493,492
494,375,492,493,491
493,380,490,494,492
494,389,490,492,491
494,426,491,494,494
494,484,491,493,493
493,545,492,492,492
492,615,491,492,492
494,630,492,494,491
