Sensor2
494
493
494
495
494
495
495
498
497
495
494
496
495
496
497
496
498
496
497
497
495
498
496
498
496
497
499
497
497
496
497
492
486
494
495
504
484
488
489
507
498
505
516
485
495
494
493
495
496
495
492
494
492
494
490
493
492
495
491
492
493
493
492
492
492
493
492
492
491
492
493
491
492
493
492
494
492
493
490
491
493
491
491
492
492
491
493
491
491
491
491
493
491
493
494
491
492
492
494
494
494
493
495
495
493
492
494
491
493
493
495
492
493
493
493
495
493
496
495
494
493
496
493
495
502
501
498
501
486
507
498
502
501
491
489
509
504
498
507
497
495
496
492
494
492
491
491
491
490
490
489
489
491
491
490
492
490
489
493
491
491
491
491
492
491
491
493
490
493
491
492
492
494
492
491
490
490
490
490
490
494
492
490
491
491
490
490
493
492
492
493
491
492
492
493
492
490
493
491
493
495
494
493
495
494
494
494
494
493
494
493
495
494
495
496
496
494
495
496
496
499
497
496
494
494
509
495
492
501
505
508
502
494
502
484
501
506
505
505
494
514
502
496
497
496
494
495
494
493
493
491
491
491
490
491
489
491
491
491
492
492
493
493
491
490
492
490
491
492
492
493
492
491
493
493
492
494
491
492
492
491
490
494
494
493
495
493
492
493
494
495
494
493
492
493
495
494
495
495
493
493
493
494
493
492
492
493
494
494
494
493
495
494
493
493
492
494
495
493
495
494
493
493
494
494
492
494
493
492
495
495
493
495
493
493
494
494
488
487
493
503
501
498
490
485
507
500
500
491
507
493
506
510
496
505
491
494
500
495
491
495
497
496
493
492
494
491
490
491
492
491
488
490
490
489
491
489
490
491
489
492
490
492
492
493
492
493
492
494
494
491
493
493
491
494
492
492
493
491
493
492
491
494
493
491
493
491
493
491
494
493
490
492
494
491
491
493
490
492
494
492
492
490
491
493
490
492
493
494
493
492
494
494
493
493
492
494
497
493
493
496
494
494
496
493
496
497
495
494
496
496
494
493
495
496
495
498
494
494
494
495
494
493
496
496
495
495
494
496
496
494
494
495
495
493
494
494
493
493
496
496
495
495
494
496
494
495
495
497
495
496
495
495
496
494
495
495
495
495
495
495
496
495
493
496
494
488
489
505
490
493
506
491
514
490
491
509
496
490
507
497
508
504
487
496
500
496
495
494
494
492
491
491
491
491
489
490
491
489
490
495
487
491
490
492
490
493
495
490
491
494
491
493
495
493
496
492
493
494
494
494
492
494
493
494
494
494
492
493
492
494
494
492
492
493
492
493
494
492
492
492
493
492
493
493
492
493
496
493
493
493
494
494
494
493
494
493
494
495
493
494
493
494
495
494
493
493
493
493
494
494
494
495
493
490
494
495
495
495
495
496
495
495
494
495
494
494
496
494
494
496
494
494
495
493
495
495
493
494
493
493
496
493
493
495
495
494
495
492
496
493
495
499
499
497
496
488
510
492
507
524
499
496
510
517
508
494
493
492
492
500
503
505
497
495
487
495
494
492
494
492
492
490
491
492
490
492
492
490
490
492
491
492
491
490
492
491
492
491
492
493
491
491
493
492
493
493
492
492
492
492
491
492
492
493
492
492
492
491
492
491
493
492
491
491
490
491
491
493
493
492
492
491
492
492
491
492
493
492
493
494
494
493
493
495
496
497
496
497
497
494
495
495
497
498
494
498
495
496
495
497
497
495
495
497
497
496
495
495
496
496
496
498
497
496
496
496
496
494
495
496
495
496
498
495
493
496
494
495
496
494
495
494
494
496
493
496
497
496
500
493
491
482
484
502
505
495
503
518
513
499
495
492
505
487
498
494
492
493
494
490
492
490
492
490
489
491
489
488
489
489
490
492
490
493
490
492
494
493
492
492
491
492
492
494
494
494
497
493
495
495
495
495
495
492
494
496
495
496
494
493
495
493
494
495
494
492
494
498
494
496
493
495
494
496
496
493
494
493
492
493
495
496
493
496
496
498
498
492
508
495
491
508
504
519
485
496
525
498
493
503
499
500
491
497
495
496
494
495
493
491
491
490
494
487
488
491
490
492
489
494
490
490
490
490
492
490
493
491
492
494
491
493
493
492
492
491
493
494
492
493
492
492
491
493
495
493
493
492
491
490
493
491
492
493
492
492
492
491
492
491
492
492
493
491
496
494
493
495
494
494
495
497
498
496
496
496
497
497
497
496
494
497
497
496
496
500
498
501
501
499
494
500
510
495
522
492
513
499
513
494
523
501
496
497
498
501
494
495
492
490
492
490
490
491
491
490
490
489
490
492
492
494
491
493
490
492
491
491
491
491
492
493
493
491
493
493
494
493
491
492
493
493
495
491
491
491
493
493
492
491
492
492
490
490
490
493
493
490
492
491
491
491
491
491
492
492
494
491
492
492
493
492
494
492
493
492
495
487
483
501
500
500
492
521
503
500
494
492
500
496
496
497
494
493
493
493
495
492
494
493
490
492
494
494
492
490
490
503
481
482
502
499
488
512
503
505
490
498
494
498
492
497
495
497
492
491
494
489
491
491
489
492
489
490
491
489
492
491
491
487
489
506
479
499
481
494
486
472
506
498
525
485
497
481
487
501
492
489
493
490
490
491
491
491
488
488
488
491
493
492
492
492
493
491
495
493
493
494
494
498
489
491
492
491
491
491
494
494
495
494
496
494
497
495
493
495
497
496
498
495
495
496
496
497
497
496
497
495
497
494
498
492
494
495
496
495
493
496
494
493
496
492
499
491
496
499
504
499
500
488
491
492
487
522
501
487
495
485
499
507
522
507
488
487
509
490
491
500
495
492
491
491
489
490
488
489
487
489
488
488
488
490
491
492
492
491
492
492
492
492
495
493
491
494
492
494
491
493
493
493
494
493
494
493
493
493
495
491
492
494
493
493
494
492
494
494
493
493
492
492
495
493
492
490
491
493
493
494
493
493
493
493
493
493
493
492
494
491
493
497
502
502
493
500
527
492
497
512
498
506
494
506
484
516
508
504
493
497
495
497
500
496
496
490
491
492
493
489
492
491
488
492
492
492
493
491
491
492
491
492
493
491
493
492
494
494
493
493
492
493
495
494
494
493
492
493
492
491
493
492
493
494
492
491
494
491
493
492
491
495
492
494
491
492
494
494
493
496
493
496
494
494
496
497
495
495
494
495
497
497
496
497
494
494
497
501
495
504
502
506
516
498
504
489
506
529
512
497
506
483
495
501
495
491
499
498
496
499
495
493
495
489
493
489
491
490
491
492
493
491
491
492
492
492
492
492
491
493
493
494
492
494
494
493
492
493
493
493
492
494
492
492
498
495
493
493
566
490
488
490
489
489
490
491
488
493
491
492
490
491
495
492
492
492
494
493
493
493
492
492
495
493
492
493
494
493
493
495
494
496
493
493
495
493
493
495
492
494
494
493
495
493
495
492
494
495
495
493
497
494
496
495
493
494
493
494
495
494
491
498
492
492
493
494
495
492
497
493
497
493
491
497
499
501
504
515
494
513
492
493
485
510
499
498
511
501
497
499
496
495
496
494
494
489
493
491
491
490
490
492
495
492
492
491
493
492
493
493
493
494
492
492
495
494
494
493
494
494
492
492
494
493
493
494
492
493
492
493
494
492
493
493
493
492
492
493
494
493
491
494
492
493
491
493
493
492
494
492
491
492
494
492
491
492
490
493
493
493
492
491
495
492
491
494
492
494
492
493
493
494
491
493
495
494
494
494
496
495
493
494
494
493
497
494
496
496
494
493
495
495
493
494
496
501
482
493
498
504
496
518
496
514
504
492
494
506
497
484
512
499
494
496
496
494
495
494
492
494
492
492
494
491
493
492
490
494
492
491
494
492
492
494
494
493
492
494
493
493
492
491
495
494
492
495
493
493
492
491
494
495
495
493
492
493
495
493
491
494
492
493
494
494
493
494
493
494
493
493
493
493
490
495
494
493
494
493
494
491
490
504
485
502
491
492
521
503
499
509
525
500
497
485
493
531
494
507
495
492
495
496
493
494
491
494
494
495
490
488
490
491
491
491
492
490
490
491
492
491
491
493
493
493
493
493
493
494
492
495
494
492
494
492
494
493
493
496
494
493
496
494
494
494
493
493
494
493
493
493
493
495
492
492
494
491
492
493
492
492
493
493
495
494
493
490
506
496
480
494
500
510
499
490
515
498
489
488
494
528
494
493
494
499
494
494
494
493
494
493
489
492
491
502
490
490
490
492
489
493
490
492
493
492
493
492
493
494
491
494
493
493
493
495
493
494
493
495
493
493
495
493
492
495
493
493
493
494
492
493
493
494
494
495
493
494
494
495
492
493
496
495
496
493
495
495
494
494
492
493
493
493
496
495
497
495
493
488
496
488
489
484
495
494
493
496
498
518
488
518
504
493
497
507
497
499
495
497
495
499
495
493
492
493
489
491
489
487
491
489
490
490
490
491
494
490
492
490
492
494
493
493
491
493
495
493
494
494
493
494
493
495
492
492
493
491
493
495
493
496
494
492
494
493
494
493
493
494
495
493
495
495
492
495
494
494
494
496
495
494
496
494
493
495
493
493
496
494
495
494
494
496
493
495
495
495
493
493
494
493
492
494
492
495
494
496
495
499
495
498
502
487
490
522
501
493
491
502
497
506
489
510
495
495
479
491
503
500
492
494
495
494
491
490
492
490
487
490
489
489
490
490
491
491
491
492
492
492
494
492
491
493
491
491
492
492
494
494
492
495
494
492
493
492
492
494
492
492
492
492
491
492
492
494
490
492
490
493
491
492
493
493
491
492
492
494
493
493
495
496
494
496
496
496
496
496
496
510
491
505
505
514
496
512
483
527
499
500
502
508
501
496
492
502
496
496
493
494
495
491
493
491
492
492
490
491
493
493
491
493
491
492
495
493
492
496
494
493
494
493
493
493
495
495
493
494
492
492
495
493
492
492
492
494
495
492
493
494
492
495
493
492
491
493
493
491
492
492
493
494
491
490
493
490
492
492
490
492
491
491
494
491
490
490
490
492
491
491
491
492
493
492
493
496
494
489
493
492
490
495
497
500
496
484
493
499
499
501
489
503
492
495
485
497
499
496
494
493
493
491
493
492
490
494
490
491
490
491
491
492
491
491
491
491
491
492
494
493
494
494
493
492
494
493
493
492
492
495
494
493
495
492
494
495
495
492
493
493
495
492
494
494
493
496
495
493
496
493
494
493
493
493
493
494
493
493
494
496
493
496
493
494
496
494
494
494
495
495
494
495
493
494
494
496
494
495
495
495
493
493
493
493
493
494
495
495
496
494
496
496
492
494
493
493
494
493
494
496
494
494
493
495
496
494
491
495
494
494
495
494
493
494
494
492
495
493
493
495
493
493
496
492
492
493
494
493
493
493
494
496
491
495
491
493
493
494
492
493
491
494
494
494
495
493
494
495
493
495
495
493
494
494
495
494
494
493
493
494
492
494
496
494
494
495
493
493
496
493
494
496
494
495
494
493
493
491
493
495
492
492
492
493
493
493
493
492
492
493
493
492
492
493
495
493
493
492
492
493
494
494
495
493
495
495
494
496
494
494
496
497
493
496
495
495
496
495
496
495
494
495
494
495
498
494
496
495
496
496
495
495
495
495
497
496
495
494
495
494
494
493
494
493
494
495
495
495
494
494
494
497
495
496
494
492
494
493
495
495
494
497
494
494
495
493
494
496
494
496
495
493
494
496
493
497
495
493
495
495
494
497
496
495
495
495
495
494
495
493
494
494
494
495
494
493
496
498
495
498
500
476
500
496
520
503
511
521
485
512
511
494
489
494
503
500
496
495
496
495
494
493
492
492
491
490
493
489
488
488
490
490
492
491
492
491
489
491
493
492
490
492
492
492
492
491
492
493
493
490
495
491
498
487
488
489
489
489
491
490
492
491
491
492
492
491
492
491
492
493
491
492
492
491
492
493
493
493
493
498
496
490
489
561
494
489
495
490
497
512
508
493
507
491
500
498
507
500
497
505
498
496
495
493
494
492
495
494
492
493
492
490
492
491
492
493
493
493
493
495
494
494
493
493
490
494
494
493
495
493
493
492
494
495
492
493
494
494
493
496
493
493
493
491
496
492
492
494
492
491
491
492
492
492
491
491
493
494
492
492
494
493
493
492
492
492
492
495
494
493
492
494
493
492
493
493
494
492
495
495
493
497
494
496
495
493
495
496
495
496
494
494
497
496
495
494
495
494
495
496
494
495
495
494
494
494
494
497
495
493
495
494
495
496
494
493
493
494
494
493
494
495
493
494
494
494
495
496
493
496
495
494
495
494
494
496
493
493
494
496
493
492
499
503
508
513
498
479
488
506
501
480
503
485
497
492
503
486
504
499
490
506
486
493
494
496
495
494
493
491
490
491
493
490
488
491
488
489
489
490
490
490
492
492
491
492
494
492
493
493
492
493
492
491
494
492
493
494
492
492
491
492
495
493
492
492
492
492
490
491
492
491
493
491
490
492
490
493
493
492
493
493
492
492
493
491
494
493
493
490
491
492
493
493
495
494
493
495
493
494
493
493
496
492
493
494
495
495
494
494
495
493
496
497
496
496
495
496
493
495
495
493
496
494
495
496
494
493
493
493
493
494
492
494
496
489
495
488
486
501
498
511
494
494
505
529
500
496
495
513
496
495
495
494
495
494
493
487
492
492
489
491
491
490
491
492
492
493
492
492
492
491
492
494
490
493
492
491
494
493
491
491
494
492
493
494
493
492
494
494
491
493
493
494
494
492
496
493
491
492
494
492
496
492
492
495
492
494
493
491
500
491
504
493
500
488
503
498
474
496
495
499
497
492
481
493
497
496
495
495
494
495
492
492
492
492
491
492
493
492
492
491
494
492
492
493
494
493
493
492
494
494
492
493
492
494
492
493
493
492
492
495
497
493
497
494
497
494
493
495
494
495
496
493
492
497
493
492
493
492
494
493
492
491
491
491
494
493
494
492
492
493
491
492
494
490
493
495
493
493
493
492
493
491
494
495
493
493
494
493
494
494
494
492
494
493
494
497
494
494
495
496
495
496
492
494
492
492
495
493
495
496
494
497
496
496
499
500
501
493
496
489
500
499
505
490
503
504
503
524
487
504
499
501
498
498
495
496
497
493
492
491
490
491
490
491
494
491
491
491
492
490
492
491
489
492
496
489
490
491
493
492
492
492
492
492
492
495
492
495
493
492
494
493
494
493
493
492
492
494
494
494
493
491
494
491
492
494
493
491
491
493
494
496
496
493
498
490
493
485
517
502
499
507
501
485
486
499
502
517
505
498
499
500
496
492
495
494
491
490
491
490
491
490
492
490
491
489
490
492
490
490
491
491
493
492
552
492
491
492
493
491
494
494
494
493
492
495
494
494
494
495
495
494
494
496
494
496
493
495
495
494
494
496
493
494
494
493
493
494
492
496
495
492
492
492
494
494
495
494
493
494
495
495
493
496
493
495
495
494
492
496
493
496
493
496
496
495
495
495
494
496
493
496
494
494
496
493
499
494
516
501
516
493
511
498
503
516
517
509
519
507
498
512
502
497
496
490
495
494
503
496
490
491
490
488
493
492
493
492
488
491
490
491
490
491
490
494
490
492
494
494
494
492
492
491
491
493
491
493
495
494
492
491
492
492
494
491
493
491
493
493
493
494
495
495
494
494
494
493
492
496
496
495
494
494
493
495
494
495
494
495
496
496
496
501
495
503
496
491
511
511
479
503
491
492
518
495
494
498
496
501
495
495
489
494
491
490
488
488
489
492
490
487
491
490
490
492
491
493
490
491
492
494
493
491
493
494
492
493
493
493
493
494
493
494
493
491
493
494
493
493
494
492
491
490
493
493
491
492
493
492
493
491
492
491
494
492
492
491
492
492
492
494
493
492
492
494
494
494
493
491
493
495
493
492
493
495
494
492
493
492
493
496
494
493
496
494
498
508
497
507
507
499
507
504
498
510
499
520
502
515
507
489
499
498
493
497
495
496
494
494
494
494
490
491
490
491
492
491
491
494
490
493
491
491
492
493
491
492
492
492
494
494
493
495
493
494
493
492
494
492
493
493
495
493
493
491
494
493
492
491
494
493
495
495
492
492
492
490
493
492
493
492
491
491
494
492
490
492
493
493
495
493
495
492
492
493
492
493
493
493
493
495
494
493
496
493
492
494
493
492
495
495
493
494
496
494
494
493
494
494
495
495
497
494
494
493
493
494
496
494
496
495
495
495
504
499
495
503
482
478
506
504
503
494
479
490
504
491
497
501
495
497
497
495
493
492
493
493
493
491
489
490
489
489
491
490
492
491
492
492
492
492
494
493
491
493
492
491
499
494
492
492
489
489
490
489
489
490
488
490
489
487
489
491
489
490
490
489
492
491
492
491
490
494
491
494
494
493
493
494
494
494
497
495
494
496
497
496
497
495
495
497
496
495
496
496
498
494
493
497
492
494
497
496
494
494
496
492
493
493
496
494
495
493
496
495
494
494
492
495
495
493
495
496
495
497
